,Unnamed: 0,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Location
7771,1.0,117098.0, la Petite Reine,"Place de Montbrillant, Geneva",824143.0,Manuheme, 09 April 2016 ,['ManuHeme (5ens) '],"(46.2100795, 6.141058399999999)"
7772,0.0,117350.0, Café le Vème,"Place de la Gare, 1800 Vevey",825966.0,Deep After Work Session, 21 April 2016 ,"['Steeve March', ' El Alusinante', ' Robin Martinelli']","(46.4618839, 6.843895099999999)"
7773,0.0,11752.0, Cafe Del Mar,"Steinentorstrasse 30; 4051, Basel",799032.0,10 Years Cafe DEL MAR, 27 February 2016 ,"['Jamie Lewis', ' Tolga Kéz', ' Le Baron']","(47.5515129, 7.588067799999998)"
7774,1.0,11752.0, Cafe Del Mar,"Steinentorstrasse 30; 4051, Basel",799854.0,10 Years Cafe DEL MAR, 27 February 2016 ,"['DJ Jamie Lewis ', ' Le Baron', ' tolga köz ']","(47.5515129, 7.588067799999998)"
7775,2.0,11752.0, Cafe Del Mar,"Steinentorstrasse 30; 4051, Basel",58804.0,Cafe Del Mar, 26 July 2008 ,"['Darren Flecta', 'Terry', 'Mario Ferrini', 'Feel X']","(47.5515129, 7.588067799999998)"
7776,0.0,119481.0, Landiwiese,8038 Zürich,843114.0,Terrazzza, 01 July 2016 ,"['', 'Dario La Mazza', 'Meikel', 'Aaron Khaleian', 'Sunday:', 'Abou Samra', 'Pazkal', 'Vanita', 'Bonny & Clyde', 'DJ Le Roi', 'Fabri', 'Kantarik', 'Friday: ', 'Mic Drive', 'Smalltown Collective', 'Toni Varga', 'Sabb', 'Enzo Lo Conte', 'Mirco Caruso', 'Murciano', 'Saturday:', 'Fulvio Cala', 'Andhazel', 'Santé', 'Marco Capone', 'Juen & Bach', 'De La Maso', 'Ata']","(47.34041500000001, 8.529471000000001)"
7777,0.0,119552.0, Rosenhof Zürich,"Weingasse, 8001 Zürich",843636.0,Arosa Electronica Gastspiele, 01 July 2016 ,"[' Round Table Knights', ' Patrischa', ' Jem Haynes', ' Sous Sol', ' Soame', 'Sabb']","(47.372934, 8.543334399999999)"
7778,0.0,119656.0, La Galicienne,"Chemin du Viaduc, 1008 Prilly",857833.0,Open Air Chepere, 10 July 2016 ,"['Caillou ', 'Chicago Shlag ', 'Nath', 'Starsand']","(46.5281564, 6.6015636)"
7779,1.0,119656.0, La Galicienne,"Chemin du Viaduc, 1008 Prilly",844445.0,Open Air Chepere with Wedig & MAD REY (D.KO), 05 June 2016 ,"['We Dig Underground + Mad Rey', 'Chateau Chepere']","(46.5281564, 6.6015636)"
7780,0.0,119902.0, Lexy Club,"Militärstrasse 84, 8004 Zürich",889024.0,Klub Nacht with Ryan Crosson, 08 October 2016 ,"[' James Mc Hale', ' Dejan', 'Ryan Crosson', ' Alci']","(47.3788038, 8.5297786)"
7781,1.0,119902.0, Lexy Club,"Militärstrasse 84, 8004 Zürich",851225.0,Confucius, 03 September 2016 ,"['Sandro Kuhne', ' and more TBA']","(47.3788038, 8.5297786)"
7782,2.0,119902.0, Lexy Club,"Militärstrasse 84, 8004 Zürich",870107.0,Tropical Heat, 20 August 2016 ,"['John Lemon', 'Pasci (Friedas Büxe)', 'Samsara', 'Bonjour Ben (Lush Life)']","(47.3788038, 8.5297786)"
7783,3.0,119902.0, Lexy Club,"Militärstrasse 84, 8004 Zürich",866715.0,Lexy Streetparade with Barem , 13 August 2016 ,"['ScheSche & Mismo', 'Gianni Callipari (Cadenza)', 'Dejan (Cityfox)', 'Sandro Kühne (Sunday Breakfast)', 'Barem (Fun Records)']","(47.3788038, 8.5297786)"
7784,4.0,119902.0, Lexy Club,"Militärstrasse 84, 8004 Zürich",846177.0,Cobblestone Jazz, 25 June 2016 ,"['Cobblestone Jazz (Wagon Repair', 'Mirko Loko (Cadenza)', ' Itiswhatitis)', 'Barbir (Les Points)']","(47.3788038, 8.5297786)"
7785,5.0,119902.0, Lexy Club,"Militärstrasse 84, 8004 Zürich",850913.0,Luv' Dancin, 24 June 2016 ,"['Pender Street Steppers (Mood Hut - Canada)', 'ALON LEVI', 'CNDR']","(47.3788038, 8.5297786)"
7786,6.0,119902.0, Lexy Club,"Militärstrasse 84, 8004 Zürich",838844.0,Luv' Dancin, 27 May 2016 ,"['Brothers in Arms', 'Thomas Wood & Alon Levi', 'W O L F M U S I C (Wolf Music Rec./UK)']","(47.3788038, 8.5297786)"
7787,7.0,119902.0, Lexy Club,"Militärstrasse 84, 8004 Zürich",837211.0,Pacifica, 20 May 2016 ,['Pacifica (Live & (dj set))'],"(47.3788038, 8.5297786)"
7788,0.0,119986.0, Le Bla Bla Bar,"Rue des Moulins 14, 2800 Delémont",846814.0,Bla Bla Room, 24 June 2016 ,"[' Nahste Oner', 'James Mc Hale']","(47.3644255, 7.344873199999999)"
7789,0.0,120533.0, Gartenbad & Sportbad St. Jakob,"St. Jakobs-Strasse 400, 4052 Basel",850310.0,Tension Festival 2016, 31 July 2016 ,"[' Sascha Braemer', ' SuperFlu', ' Round Table Knights', ' Wankelmut', ' Dixon', ' Felix Kröcher', ' Anja Schneider', ' Extrawelt', 'Cafe Singer: Dirty Doering', ' Monika Kruse', 'Openair: Sven Väth', ' Oliver Koletzki', 'Heimat: Peer Kusiv', 'Borderline: Dominik Eulberg']","(47.5396705, 7.620621700000001)"
7790,0.0,120822.0, Forsthaus Kirschner,"Neuweilerstrasse 139, 4123 Allschwil",852387.0,Freiluft Musik, 01 August 2016 ,"['Mihai Popoviciu', ' Lui Young', ' Nico Mariani', ' Ozan', ' Francesco Ballato', ' Whim', ' Markus Homm', ' Oliver Aden & Luis Cruz', ' Dave Multitask', ' Albi', ' BEDRAN.']","(47.5362513, 7.524349399999999)"
7791,0.0,120892.0, Interlaken Airport,"Bönigstrasse 17, 3800 Matten bei Interlaken",853101.0,Dubculture Festival, 08 July 2016 ,"['◘ JOSKO ANTEK (Dubculture / BE)', '◘ NICKY F (Family Business / ZH)', '◘ HERTS (BE)', ' Dropout Agency', ' Baile Musik / BE)', ' Dropout Agency / BE)', '◘ OLIVER CLICHÉ (Dubculture', ' Noel Audio', ""◘ JOHN TAALSBERG (Rabbit'z Rec"", ' D-Vision / BE)', '◘ A-SON (Mother Earth Rec / BE)', '◘ NICE-D (Mother Earth Rec / BE)', '◘ Accama (Dubculture', '◘ Bfly Steiner / Nahste Oner (Lapsus', '◘ ?! (Question & Exclamation Mark) (Deep Tech Rec', '◘ Phil Cole (Elastique Music / ZH)', '◘ Thom Mayr (Dubculture', '◘ Chuck Poland (Dubculture / BE)', ' skurill / BE)', ' Yourube Grooves / BE)', '◘ DON CREEK / Freaky A (Dubculture', '◘ MÉNAGE À TROIS (BE)', ' Dubculture / BE)', '◘ FLYING AWAY (BE)', '◘ Nicola Koch (Mischkultur', ' Get Funky / BE)', '◘ PEDRAM (skurril / ZH)']","(46.683967, 7.871161599999998)"
7792,1.0,120892.0, Interlaken Airport,"Bönigstrasse 17, 3800 Matten bei Interlaken",202640.0,Flugstund, 29 October 2010 ,"[' Luk', ' Banshee', 'Manon', ' Sdanke']","(46.683967, 7.871161599999998)"
7793,0.0,121083.0, Quai 61,"Mythenquai 61, 8002 Zürich",854368.0,10 Jahre Animal Trainer Open Air, 03 July 2016 ,"['Adana Twins', 'Reto Ardour', 'Jimi Jules', 'und', 'Animal Trainer', ""Dario D'Attis"", 'Signor Rossi', 'Monkey Safari', ""Domenico D'agnelli""]","(47.3588715, 8.536981599999999)"
7794,0.0,121151.0, Baywatch,"Talstrasse 31, 8808 Pfäffikon",855039.0,Deepfish - Day & Night, 23 July 2016 ,"[' Mirco', ' James Mc Hale', ' Gordan Starr', 'Flavio', ' Antja']","(47.1996816, 8.796268299999998)"
7795,0.0,121468.0, Strandbad Mythenquai,"Mythenquai 95, 8002 Zürich",857102.0,Backyard Hype, 13 August 2016 ,"[' Strange Loving', ' Patrischa', ' Sabb', ' Jem Haynes', 'Lee Van Dowski', ' Soame', ' Visionkids', ' Nici Faerber']","(47.35432609999999, 8.535362500000002)"
7796,0.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",865204.0,Dark Blue x Residence K with Definition, 11 August 2016 ,"['Definition (Definition:music', ' Tristan Bohn', ' Yves Helbling', ' First Claz', ' Get Physical)', ' Melchior']","(47.3530306, 8.5567535)"
7797,1.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",861403.0,Hive am See, 06 August 2016 ,"['Fat Sushi', 'Nici Faerber', 'Animal Trainer', 'Raphaello']","(47.3530306, 8.5567535)"
7798,2.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",860266.0,Licht Am See, 04 August 2016 ,"['Fabri', 'Mic Drive', 'Pazkal']","(47.3530306, 8.5567535)"
7799,3.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",864099.0,Rakete Daydance, 01 August 2016 ,"['Animal Trainer (Mobilee', 'Adriatique (Diynamic', ' Zürich)', 'Reto Ardour (Hive Audio)', 'Ronald Grauer (Jardin Collectiv)', 'Dejan // Cityfox (Jardin Collectiv)', ""Dario D'Attis ''Official'' (Hive Audio)"", ' Bogota)', 'Hernan Cayetano (Baum', ' San Francisco)', ' Hive Audio)', 'Atish (Manjumasi']","(47.3530306, 8.5567535)"
7800,4.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",860265.0,Zukunft, 30 July 2016 ,"['Washerman', 'Lexx', 'Look Like', 'Manuel Fischer', 'Alex Dallas']","(47.3530306, 8.5567535)"
7801,5.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",860263.0,Uf Dä Kippi, 29 July 2016 ,"['Patrischa', ""Phil z'viel"", 'Ronald Grauer']","(47.3530306, 8.5567535)"
7802,6.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",860260.0,Kognitive Resonanz, 28 July 2016 ,"['Mad-o', 'Heartleader', 'Calado ']","(47.3530306, 8.5567535)"
7803,7.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",860257.0,Tropical Continent Soundsystem, 27 July 2016 ,"['SHKAMB', 'Robby Naish', 'MTDF']","(47.3530306, 8.5567535)"
7804,8.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",860256.0,Kasheme at the Lake, 24 July 2016 ,"['Camiolo', 'Sebastian Spring', 'Gallo ', 'Soulmate']","(47.3530306, 8.5567535)"
7805,9.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",860255.0,Sanapa, 23 July 2016 ,['TBA'],"(47.3530306, 8.5567535)"
7806,10.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",861390.0,Kruse & Nuernberg, 22 July 2016 ,"['Modnar', 'Juzz', 'Fulvio Cala', 'Kruse & Nuernberg']","(47.3530306, 8.5567535)"
7807,11.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",857342.0,Dark Blue x Residence K with Sabb, 21 July 2016 ,"[' Sentiment', ' SK Supreme', 'Sabb (Moon Harbour', ' Emage', ' Saved)']","(47.3530306, 8.5567535)"
7808,12.0,121519.0, Residence K,"Bellerivestrasse, 8008 Zürich",860253.0,Lexy Meets Residence K, 16 July 2016 ,"['Reto Ardour', 'Dani Nydegger', 'Gianni Callipari', 'Herr Müller', 'Sche Sche']","(47.3530306, 8.5567535)"
7809,0.0,121536.0, Felix Nachtcafé am Bellevue,"Bellevuepl. 5, 8001 Zürich",857438.0,Quantum, 13 August 2016 ,['Ilona Maras'],"(47.3676756, 8.5446046)"
7810,0.0,122450.0, Marina Basel,"Uferstrasse 80, 4059, Basel",864578.0,01010010 Rehbellen, 20 August 2016 ,"['Tapirus', ' Herrrouine', ' Gomorra', ' Milos D', ' Bonnie', ' Press C']","(47.58032559999999, 7.5864672)"
7811,0.0,122631.0, Solheure,"Ritterquai 10, 4500 Solothurn",865990.0,Ibiza Mood, 27 August 2016 ,"[' SonerTshichek', ' Anthik', 'Gianni Callipari', ' James Mc Hale']","(47.2070892, 7.539719499999999)"
7812,0.0,122665.0, Tyrell's,"Lungolago Giuseppe Motta 7, 6600 Locarno",866950.0,On Board of the Tyrell - Carry on, 07 August 2016 ,['Roberta Nicholls all Day'],"(46.1674264, 8.8022577)"
7813,1.0,122665.0, Tyrell's,"Lungolago Giuseppe Motta 7, 6600 Locarno",866210.0,The Gingio Event Locarno, 06 August 2016 ,"['Marco Folli', 'Roberta Nicholls']","(46.1674264, 8.8022577)"
7814,0.0,122778.0, Kaffeehaus,"Linsebühlstrasse 77, 9000 St. Gallen",867060.0,Bass & Koffein, 01 September 2016 ,['Herr Meyer & Sentio'],"(47.4251273, 9.383562399999999)"
7815,0.0,122885.0, Dreilandereck,"Westquaistrasse 75, 4057 Basel",859489.0,Mono4000 with Rhadoo & Vincentiulian, 01 October 2016 ,"['Rogi', 'Rhadoo', 'Alci', 'VincentIulian']","(47.5876876, 7.589412200000001)"
7816,0.0,122995.0, Hirschenpark,"Wildparkstrasse, 3012 Bern",868683.0,Stadtoasen - Freies Festival im Hirschenpark, 27 August 2016 ,"['', ' Rotary)', 'TANZWIESE (Hauptbühne | 15.00 - 22.00)', ' Sirion)', 'x Girl', 'x Miles b2b Ab&Artig b2b Moezard (Fraktion Tanz)', '» Matto (Hot Jam) & Dauwalder (N.E.A.T)', 'x Frango (Sirion)', '» Noé Weigl (Deins & Meins)', '» Fabien (Midilux', '»x Mastra (bons vivants', '» Rodri (audiotheque.)', 'x Profondo (Walfisch)', 'WURZELFLOOR (Nebenbühne | 12.00 - 22.00)']","(46.9576287, 7.438553700000001)"
7817,0.0,123050.0, Château D'yverdon-les-Bains,"Le Château, 1400 Yverdon-les-Bains",869254.0,Numerik Games Festival - Day 2, 03 September 2016 ,"['Masaya', 'DJ Coma', 'Jus-Ed', 'Dan Curtin', 'Deetron', 'Psycho Weazel', 'Laolu', 'Mia Kaltes', 'Pascal Viscardi', 'Speedrax', 'Boloko', 'Marcel Fengler', 'Ripperton']","(46.7782456, 6.641490299999999)"
7818,1.0,123050.0, Château D'yverdon-les-Bains,"Le Château, 1400 Yverdon-les-Bains",869085.0,Numerik Games Festival - Day 1, 02 September 2016 ,"['Washerman', 'Tama Sumo', 'Michel Cleis', 'Extrastunden', 'Rainer Trüby', 'Quarion', 'Nous', 'Luca Torre', 'Konstantin Sibold', 'Dandy Jack', 'Alex Dallas', 'Salvatore Freda']","(46.7782456, 6.641490299999999)"
7819,0.0,123476.0, Galerie Kunsthausrot,"Köniz, 3098, 9 Schulhausgässli, CH",872743.0,Vento Dal Mediterraneo - Artisti Sciroccati, 09 September 2016 ,['Adriano Mirabile'],"(46.92141329999999, 7.411863200000001)"
7820,0.0,12575.0, Casineum Im Grand Casino Luzern,"Halden Strasse 6; 6006, Lucerne",697479.0,Cosa nostra! Special Easter Party, 02 April 2015 ,"['Little Victor ', 'Frank Vespari']","(47.0550326, 8.3170695)"
7821,1.0,12575.0, Casineum Im Grand Casino Luzern,"Halden Strasse 6; 6006, Lucerne",697476.0,Cosa Nostra, 21 March 2015 ,"['Little Victor', 'Frank Vespari', 'Swissdeep']","(47.0550326, 8.3170695)"
7822,2.0,12575.0, Casineum Im Grand Casino Luzern,"Halden Strasse 6; 6006, Lucerne",635507.0,Cosa nostra!, 13 September 2014 ,"['', 'Music selected by', 'Swissdeep ', 'Special Guest', 'Frank Vespari & Little Victor']","(47.0550326, 8.3170695)"
7823,3.0,12575.0, Casineum Im Grand Casino Luzern,"Halden Strasse 6; 6006, Lucerne",131922.0,Martin Eyerer, 04 December 2009 ,"['Martin Eyerer (Kling Klong', ' Session Deluxe)']","(47.0550326, 8.3170695)"
7824,4.0,12575.0, Casineum Im Grand Casino Luzern,"Halden Strasse 6; 6006, Lucerne",63453.0,My Loving Circus, 27 September 2008 ,"['', 'DJs René S. (all night long)', ' Christo (libido)', ' other location)', ' P. Carrado', ' Ivan R. (at the Afterhours', 'ramin']","(47.0550326, 8.3170695)"
7825,0.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",897418.0,Subb-AN, 04 November 2016 ,"[' Wunschkinder)', 'Subb-an (Cocoon.net', 'MAUVE (Code 2 Records) ', 'Florian Defunes (Club Borderline) ', ' Miniload)', 'Dj Toy-o (Moonwalker)', ' Heimat', 'Pawlikowski (LOKD', 'Oliver K. (Nordstern', 'Ling & Mexx (Medizin für die Seele)', ' )']","(47.5740241, 7.568760299999999)"
7826,1.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",885089.0,Absolut Techno with André Galluzzi and Bart Skils, 28 October 2016 ,"['', ' Amsterdam)', '✘ Local Support:', 'Franky Fiction (Absolut Techno / Basel)', ' Cocoon)', 'André Galluzzi (Aras', 'Bart Skils (Drumcode', '✘ Lineup:', ' Berghain Ostgut', 'KE:NT (Absolut Techno / Berlin)', 'Michael Seelenruhig (Seelenfutter - Bern)']","(47.5740241, 7.568760299999999)"
7827,2.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",889624.0,Time Capsule, 22 October 2016 ,"[' Florin', ' Kevin Shala', 'HOBI']","(47.5740241, 7.568760299999999)"
7828,3.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",878363.0,Absolut Techno presents Brian Sanhaji & Drumcell, 24 September 2016 ,"['', 'Brian Sanhaji (live) (CLR I Egoton I Blank Code Rec. I Droid Rec.)', 'KE:NT (Absolut Techno - Berlin)', 'Ninette (Absolut Techno / Kosmonaut - Berlin)', 'Steffen Flum (Hans-Bunte/Tanzrausch-Kollektiv Freiburg) ', 'Lineup:', 'Drumcell (Droid Behavior I LA)', 'Local Support:']","(47.5740241, 7.568760299999999)"
7829,4.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",867001.0,La Messe - Labelnacht, 02 September 2016 ,"[' Nikolaj Tange Lange', ' Kevin Shala', ' Raw Vox', 'Florian MSK']","(47.5740241, 7.568760299999999)"
7830,5.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",861230.0,Techno Mission, 05 August 2016 ,"['Chris Rockwell', 'FREDi Salomon', 'PHILLIP INÄBNIT', 'JOHN MAD & NORA', ""NED O'NEAL"", 'BJÖRN LOMAR', 'LAMPENFIEBER', 'NESHA', 'Mike Väth', 'THEX', ""SONAB'Z""]","(47.5740241, 7.568760299999999)"
7831,6.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",859962.0,Sinisa Tamamovic, 16 July 2016 ,"[' Lui Young', ' Xander Valley', 'Sinisa Tamamovic', "" Sonab'z""]","(47.5740241, 7.568760299999999)"
7832,7.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",856550.0,Absolut Techno Open Air (Day and Night), 09 July 2016 ,"['', '(Härterei – Zürich)', '(Get Physical', 'RJR', 'Ambivalent', '✘ Lineup Indoor / Mainfloor:', '(SEMF/ Wall Music - Stuttgart)', 'Franky Fiction', '(Easystyle Records - Bern)', 'ME & her', '(Stick Rec', '✘ Lineup Open Air:', '(M_nus / Ovum)', ' Borderliners Rec.)', 'The M&B Experiment!', '(Borderline - Basel)', '(Absolut Techno - Basel)', 'Chris Koegler', 'Ned O Neal', 'Michael Seelenruhig', '(Dropout Agency - Bern)', 'Johny Blaze', 'Marcos Del Sol', 'Björn Lomar', '(Minimal Fraktion – Basel)', ' Deeperfect)']","(47.5740241, 7.568760299999999)"
7833,8.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",847417.0,Nature One Love Opening , 02 July 2016 ,"[' Me Dro', ' Rick Even', ' KK3D', 'Lützenkirchen', ' Andrew The Grand', ' Pfeffy', ' Fenomen', ' Johny Blaze', ' Tschespito', ' Marcos del Sol', ' Oli Allen', ' Tony Garcia', ' Franky Fiction', ' Azzuro', ' Tom H', ' Pacman']","(47.5740241, 7.568760299999999)"
7834,9.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",847416.0,Absolut Techno Summerclosing with Marika Rossa & Sebastian Groth, 25 June 2016 ,"[' Guzzle', ' Azoth', ' Frank Sonic', ' Gobbit', ' Kopfkino 3D', 'Marika Rossa', ' Sebastian Groth', ' Ninette']","(47.5740241, 7.568760299999999)"
7835,10.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",847413.0,Backflash Meets Timereverse, 18 June 2016 ,"[' Centaury', ' Madwave', ' Defend', ' Ghost', ' Magicstone', ' ', ' Proud', ' Neutronix', ' Alex G & Fame', ' Substance', ' Carl Jack aka Abdomen', ' Nemok6', 'Dream']","(47.5740241, 7.568760299999999)"
7836,11.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",829221.0,La Messe - L'art C'est Bizarre, 17 June 2016 ,"[' Ekserd', ' Rusconi ', ' Kiril Bikov', ' Kevin Shala', ' Luis Roza', ' Doma', 'Boris Dolinski', ' Nina Nana']","(47.5740241, 7.568760299999999)"
7837,12.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",807822.0,We Are Darkness Showcase, 03 June 2016 ,"['Dario Sorano', 'Special Guest']","(47.5740241, 7.568760299999999)"
7838,13.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",812589.0,"Absolut Techno: Torsten Kanzler, DJ Emerson & More", 28 May 2016 ,"[' DJ Emerson', ' Raphael Dincsoy', ' Sven Schaller', 'Torsten Kanzler']","(47.5740241, 7.568760299999999)"
7839,14.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",834274.0,Monami, 21 May 2016 ,"[' Toy - O', ' And.re ', ' Peter Schumann', ' David Delgado', ' ', 'Italoboyz - Marco Donato', ' Dandy Jack  (live)', ' Pawlikowski', ' Albi']","(47.5740241, 7.568760299999999)"
7840,15.0,12862.0, Borderline,"Hagenaustrasse 29; 4056, Basel",834273.0,One Night with Marcos del Sol Progressive Goa Special, 20 May 2016 ,"[' Sternenwanderer', ' Doppelpack', 'Marcos del Sol']","(47.5740241, 7.568760299999999)"
7841,0.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",892026.0,Hidden Quality, 05 November 2016 ,"['Samuel andre madsen', ' Seranthony']","(47.2117871, 7.525155199999999)"
7842,1.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",883143.0,Hidden Live, 22 October 2016 ,"[' Murphy', ' Aron', ""Steve O'Sullivan""]","(47.2117871, 7.525155199999999)"
7843,2.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",877296.0,"Hidden Trainer, Animal Trainer & Terry Pardini", 07 October 2016 ,"['Animal Trainer | hive audio | zürich', 'terry pardini | happy | solothurn', 'hidden trainer']","(47.2117871, 7.525155199999999)"
7844,3.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",873375.0,Hidden Audio, 16 September 2016 ,"['Anthik', 'Jimi Jules']","(47.2117871, 7.525155199999999)"
7845,4.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",873371.0,Hidden Live, 03 September 2016 ,"['seranthony', 'mauy', 'Dandy Jack']","(47.2117871, 7.525155199999999)"
7846,5.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",873370.0,Hidden Autumn Opening, 26 August 2016 ,"['Ion Ludwig', 'murphy', 'aron']","(47.2117871, 7.525155199999999)"
7847,6.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",819637.0,Hidden Rumpel, 27 May 2016 ,"['Kalabrese', ' gallo']","(47.2117871, 7.525155199999999)"
7848,7.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",819636.0,Hidden Birthday, 14 May 2016 ,"[' Serafin', ' pasci', ' murphy', 'Onur Özer', ' seranthony', ' aron']","(47.2117871, 7.525155199999999)"
7849,8.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",810137.0,Hidden Tape, 16 April 2016 ,"[' Till Tape', 'Zenker Brothers (Dario Zenker & Marco Zenker)', ' Gray Chalk', ' Aron']","(47.2117871, 7.525155199999999)"
7850,9.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",811877.0,Hidden Meander, 08 April 2016 ,"['DeWalta', ' Seranthony', ' Murphy']","(47.2117871, 7.525155199999999)"
7851,10.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",779767.0,Dani Casarano, 01 April 2016 ,"[' James Mc Hale', 'Dani Casarano']","(47.2117871, 7.525155199999999)"
7852,11.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",810214.0,Hidden Live, 26 March 2016 ,"[' Murphy', ' Walter Wolf', 'Ion Ludwig', ' Seranthony', ' Alessandro Crimi']","(47.2117871, 7.525155199999999)"
7853,12.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",810207.0,Hidden Space, 18 March 2016 ,"[' Aron', 'Domenico Rosa']","(47.2117871, 7.525155199999999)"
7854,13.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",810203.0,Hidden Composite, 11 March 2016 ,"[' Boris Why', 'DJ Yellow', ' Robel']","(47.2117871, 7.525155199999999)"
7855,14.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",790829.0,Hidden Miteinander, 22 January 2016 ,"['Manuelle Musik', ' Nici Faerber', ' Pablo Einzig']","(47.2117871, 7.525155199999999)"
7856,15.0,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",782200.0,Hidden Hoche - Lazare Hoche | racker - Phrex - Robel - Aron, 16 January 2016 ,"['Lazare Hoche', ' racker', ' aron', ' Phrex', ' Robel']","(47.2117871, 7.525155199999999)"
7857,0.0,14968.0, Club Reaktor,"Schaffhauserstrasse 148; 8400, Winterthur",289647.0,3 Years Reaktor Club & Sleaze Showcase, 17 September 2011 ,"[' Silvision', ' Hans Bouffmyhre', 'Gary Beck', ' Squep', ' and others ....', ' Piratenkind']","(47.5159459, 8.7208699)"
7858,1.0,14968.0, Club Reaktor,"Schaffhauserstrasse 148; 8400, Winterthur",149308.0,Teilchenbeschleuniger, 15 May 2010 ,"[' Silvision', 'Joachim Spieth', ' Joker', ' Franz Filter', ' Squep', ' Shahira', ' Pixelpunks']","(47.5159459, 8.7208699)"
7859,2.0,14968.0, Club Reaktor,"Schaffhauserstrasse 148; 8400, Winterthur",139495.0,3 Jahre Asisozial, 16 January 2010 ,"[' Tracknics', ' more tba', 'Anthony', ' Nektar']","(47.5159459, 8.7208699)"
7860,3.0,14968.0, Club Reaktor,"Schaffhauserstrasse 148; 8400, Winterthur",121575.0,The Show Must Go On.., 24 October 2009 ,"['Daniel Marrone', ' Attilio', ' TUBA', ' Radro', ' Dean Breda']","(47.5159459, 8.7208699)"
7861,4.0,14968.0, Club Reaktor,"Schaffhauserstrasse 148; 8400, Winterthur",121061.0,Afterhour Club Aftershow From The Room with Mathew Jonson, 04 October 2009 ,"[' Ben Purple', ' Alphajet', ' Quan', 'Silvision']","(47.5159459, 8.7208699)"
7862,5.0,14968.0, Club Reaktor,"Schaffhauserstrasse 148; 8400, Winterthur",78477.0,Swooosh!, 10 January 2009 ,"[' Radro & DANIEL MARRONE', 'RINO', ' Beda', ' TROMBETA', ' CLAUDE STAFFIERI']","(47.5159459, 8.7208699)"
7863,0.0,16086.0, Bypass,"Carrefour de l’Etoile 1; 1227, Carouge",275561.0,The Cruzaders - Genève, 17 September 2011 ,['The Cruzaders'],"(46.1868527, 6.128198)"
7864,1.0,16086.0, Bypass,"Carrefour de l’Etoile 1; 1227, Carouge",148282.0,The Cruzaders, 05 June 2010 ,"['An21', ' ', 'The Cruzaders']","(46.1868527, 6.128198)"
7865,2.0,16086.0, Bypass,"Carrefour de l’Etoile 1; 1227, Carouge",134723.0,The Cruzaders At Bypass (Genève - Ch), 15 May 2010 ,"['The Cruzaders', ' ', 'An21']","(46.1868527, 6.128198)"
