,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
26403,Anastasia Larina,,,,,
26404,Daniil Haritonov,,,,,
26405,Enemies,,,,,
26406,Walk The Moon,,,,,
26407,Phronesis - Walking Dark,,,,,
26408,Jasper Hoiby,,,,,
26409,Thomas Lähn,,,,,
26410,Dominik Eschmann,,,,,
26411,Andreas Spring,,,,,
26412,Jonas Lüscher,,,,,
26413,Martin Stebler,,,,,
26414,DJ Mildred Guy,,,,,
26415,Ian Fisher,,,,,
26416,Kelley McRae Duo,,,,,
26417,Lyambiko,,,,,
26418,Marque Lowenthals,,,,,
26419,Robin Draganic,,,,,
26420,Heinrich Koebberling,,,,,
26421,Dead Neck,,,,,
26422,Andi Scherrer,,,,,
26423,Allen Finch,,,,,
26424,Blind Idiot God,,,,,
26425,Bin Huang,,,,,
26426,Sayaka Hashimoto,,,,,
26427,Roberto Antonello,,,,,
26428,DeeLinde,,,,,
26429,Michael Pfeuti,,,,,
26430,Marc Luisoni,,,,,
26431,Stefania Verità,,,,,
26432,Peter Kosak,,,,,
26433,Scarlet Cavassini,,,,,
26434,Martin Walch,,,,,
26435,Hubert Renner,,,,,
26436,Alexander Körber,,,,,
26437,Botond Kostyàk,,,,,
26438,Sofia Ardiles,,,,,
26439,Seraina Ineichen,,,,,
26440,Seraina Hügli,,,,,
26441,Andrea Lang,,,,,
26442,Michel Troesch,,,,,
26443,Maria Rickenbacher,,,,,
26444,Florian Glaus,,,,,
26445,Gabor Kabók,,,,,
26446,Tommaso Starace,,,,,
26447,Michele Di Toro,,,,,
26448,Attilio Zanchi,,,,,
26449,Tommy Bradascio,,,,,
26450,Landstreichmusik,,,,,
26451,Philipp Steiner,,,,,
26452,Jamie Mac Dowell & Tom Thum,,,,,
26453,Ensemble Talisman,,,,,
26454,Robert DeLong,,,,,
26455,Wake Island,,,,,
26456,Swiss Brass Consort,,,,,
26457,David Hope & Matt Owens,,,,,
26458,Sofiija Suldina,,,,,
26459,Eric Abeijon,,,,,
26460,Alena Kozlova,,,,,
26461,Karolina Willinska,,,,,
26462,Horse Raddish,,,,,
26463,Cédric Chatelain,,,,,
26464,Alexandre Leitao,,,,,
26465,Michel Schick,,,,,
26466,Michel Taieb,,,,,
26467,Maxime Oudry,,,,,
26468,Simon Clavel,,,,,
26469,Elephant9,,,,,
26470,Ready Set Fall,,,,,
26471,Annalise Bereiter,,,,,
26472,Stephan Reinthaler,,,,,
26473,works by Herbert Willi,,,,,
26474,Erika Achermann,,,,,
26475,Mirjana Reinhard,,,,,
26476,Studnitzky,,,,,
26477,Andreas Hourdakis,,,,,
26478,Tommy Baldu,,,,,
26479,Olga Machonova-Pavlu,,,,,
26480,Markus Notter,,,,,
26481,Johnny Turi Nagy,,,,,
26482,Christoph Hei,,,,,
26483,Souls Revival,,,,,
26484,Gianni Pontillo,,,,,
26485,Stefan Schroff,,,,,
26486,Flavio Mezzodi,,,,,
26487,Claptone,,,,,
26488,Theophillus Dixkson,,,,,
26489,Steve Wettstein,,,,,
26490,Christiane Reinhard,,,,,
26491,Krishna Jimenez,,,,,
26492,Patricia Petibon,,,,,
26493,Joël Grare,,,,,
26494,Circuit des yeux,,,,,
26495,Mississippi Heat,,,,,
26496,Inetta Visor,,,,,
26497,Pierre Lacocque,,,,,
26498,Michael Dotson,,,,,
26499,Levi Bov,,,,,
26500,Coig,,,,,
26501,Hüsnü Senlendirici,,,,,
26502,Aytaç Dogan,,,,,
26503,Ismail Tunçbilek,,,,,
26504,The Shivas,,,,,
26505,Intronaut,,,,,
26506,Scale the Summit,,,,,
26507,Indochine,,,,,
26508,The Ukulele Orchestra of Great Britain,,,,,
26509,Espen Eriksen Trio,,,,,
26510,Espen Eriksen,,,,,
26511,Lars Tormod Jenset,,,,,
26512,Andreas Bye,,,,,
26513,The Carriwick Sisters,,,,,
26514,Jesse van Ruller,,,,,
26515,Wrekmeister Harmonies,,,,,
26516,France Sauvage,,,,,
26517,Ryan MacGrath,,,,,
26518,Ivan Mangia,,,,,
26519,Mats Canzani,,,,,
26520,Josefiina Dunder,,,,,
26521,Dezso Balogh,,,,,
26522,Vesslina Kasarova,,,,,
26523,Murat Cokun,,,,,
26524,Jin-Ah Lee,,,,,
26525,Ueli Fahrni,,,,,
26526,Christof Zurbuchen,,,,,
26527,Aren Avetyan,,,,,
26528,Garegin Hayrapetyan,,,,,
26529,Ruben Karaseferyan,,,,,
26530,Kristina Voskanyan,,,,,
26531,Jenni Nazaryan,,,,,
26532,Leitung: Lilit Yedigaryan,,,,,
26533,"Andreas ""Gaudi Zimmerli",,,,,
26534,Deif Hunziker,,,,,
26535,Philipp Eigenmann,,,,,
26536,Tobias Studer,,,,,
26537,Lucas Fischer,,,,,
26538,Benno Niedermann,,,,,
26539,Jacques Rohner,,,,,
26540,Sebastian Strinning Kerrin,,,,,
26541,Anisa Djodjoadmodjo,,,,,
26542,Kalifa Diabaté,,,,,
26543,Moumouni Sanou,,,,,
26544,Eliace Sanou,,,,,
26545,André Ouattara,,,,,
26546,Jorge Vidal,,,,,
26547,Andrea del	Pilar,,,,,
26548,René Durán,,,,,
26549,Aldo Rodriguez,,,,,
26550,Simon Wälti,,,,,
26551,Screaming Females,,,,,
26552,Hurricane Dean,,,,,
26553,Bright End,,,,,
26554,My Sleepless Youth,,,,,
26555,Moodie Black,,,,,
26556,The Vickers,,,,,
26557,Tzveta Koicheva,,,,,
26558,Lebanon Hanover,,,,,
26559,Romain Chaumont,,,,,
26560,Miu,,,,,
26561,Foghorn Stringband,,,,,
26562,Caleb Klauder,,,,,
26563,Stephen Lind,,,,,
26564,Nadine Landry,,,,,
26565,Reeb Willms,,,,,
26566,Sylwia Zytynska,,,,,
26567,Yes,,,,,
26568,Michael Spahr,,,,,
26569,Nelson Brunner,,,,,
26570,Oscar & the Wolf,,,,,
26571,Sworn In,,,,,
26572,In Archives,,,,,
26573,Stefano de Ponti,,,,,
26574,Yellow Ostrich,,,,,
26575,Lofofora,,,,,
26576,Andrei Pushkarev,,,,,
26577,Mark Lanegan Band,,,,,
26578,DJs Sébastien Benett,,,,,
26579,Tommy Rogers,,,,,
26580,DJs Steve Aoki,,,,,
26581,Alesso,,,,,
26582,Krzysztof Ostrowski,,,,,
26583,Niels von der Leyen Trio,,,,,
26584,Riverboat Ramblers Swingband,,,,,
26585,Riverboat Stompers Jazzband,,,,,
26586,Felix Slovacek Swingband,,,,,
26587,Mumuvitsch Disko Orkestrar,,,,,
26588,Marco Cappelli,,,,,
26589,Joachim Tillmanns,,,,,
26590,Lukas Gallati,,,,,
26591,Herbert Gürtler,,,,,
26592,Golden Pelicans,,,,,
26593,Spielfilm,,,,,
26594,DJs Farrapo,,,,,
26595,Vinícius de Freitas Pérez,,,,,
26596,Mayhem,,,,,
26597,Danni Leigh,,,,,
26598,Ray Scott,,,,,
26599,Darry Worley,,,,,
26600,Johnny Cash Roadshow,,,,,
26601,Joe Satriani,,,,,
26602,The Ultimate Louis Armstrong Show,,,,,
26603,Screamin Victor,,,,,
26604,The Hometown Gamblers,,,,,
26605,Mico Rex,,,,,
26606,Ella & Louie Tribute Band feat. Eileina Dennis & Leon Brown,,,,,
26607,Marcus and Joan Belgrave & Band,,,,,
26608,Marquise Knox,,,,,
26609,Mona Asuka,,,,,
26610,Kevin Volken,,,,,
26611,André Kalberer,,,,,
26612,Simon Schnorr,,,,,
26613,The Brave Black Sea,,,,,
26614,DJs Tony,,,,,
26615,Xutos & Pontapés,,,,,
26616,Henry Bodmer,,,,,
26617,George Dormanowski,,,,,
26618,Paul Fatzer,,,,,
26619,Rolf Baer,,,,,
26620,Walter Luginbühl,,,,,
26621,Chistof Mohr,,,,,
26622,Ladylike Lily,,,,,
26623,Orianne Marsilli,,,,,
26624,Loïg Nguyen,,,,,
26625,Yoann Buffeteau,,,,,
26626,Pierre Marolleau,,,,,
26627,support: Soma,,,,,
26628,Franceporter,,,,,
26629,Pain Of Salvation,,,,,
26630,Ada Rovatti Brecker,,,,,
26631,Oli Rockberger,,,,,
26632,Neil Jason,,,,,
26633,Mitch Stein,,,,,
26634,Rodney Holmes,,,,,
26635,Sanna Kurki-Suonio,,,,,
26636,Caladh Nua,,,,,
26637,Conard Big Band,,,,,
26638,Martin Kuuskmann,,,,,
26639,Bogdan Zvoristeanu,,,,,
26640,Jonas Imhof,,,,,
26641,Andy Egert Blues Band feat. Bob Stroger,,,,,
26642,Gilad Atzmon Orient House Ensemble,,,,,
26643,Gilad Atzmon,,,,,
26644,Frank Harris,,,,,
26645,Eddie Hicks,,,,,
26646,Aaron Stavi,,,,,
26647,Waldorf,,,,,
26648,Reverend Shine Snake Oil Co,,,,,
26649,Martin Rev,,,,,
26650,Smoke Or Fire,,,,,
26651,support: Astpai,,,,,
26652,Toys That Kill,,,,,
26653,Paul Walfisch,,,,,
26654,Konono N.1,,,,,
26655,Jürg Zurmühle,,,,,
26656,Big Freedia & The Divas,,,,,
26657,Simon Wirsch,,,,,
26658,Jersie Julie & Band,,,,,
26659,Theodoros Kapilidis,,,,,
26660,Mark Berube & The Patriotic Few,,,,,
26661,Kristina Koropecki,,,,,
26662,Amélie Mandeville,,,,,
26663,Tonio Morin-Vargas,,,,,
26664,Feres Hot Strings,,,,,
26665,Jasmin Scheidegger,,,,,
26666,Fere Scheidegger,,,,,
26667,Peter Horisberger,,,,,
26668,Bigband Uster,,,,,
26669,Ronald Dangel,,,,,
26670,Anja Lechner & François Couturier Duo,,,,,
26671,Thomas Räber,,,,,
26672,Monroe Crossing,,,,,
26673,Dr. Banjo Pete & Joan Wernick,,,,,
26674,Jenny Chi & André Siqueira,,,,,
26675,John Etheridge,,,,,
26676,Cecile McLorin,,,,,
26677,Markus Oberholzer,,,,,
26678,Silverstein,,,,,
26679,Funeral For A Friend,,,,,
26680,The Tidal Sleep,,,,,
26681,Reijseger Fraanje Sylla,,,,,
26682,Saso Avsenik,,,,,
26683,Chris Barber,,,,,
26684,Bob Hunt,,,,,
26685,Peter Rudeforth,,,,,
26686,Mike Henry,,,,,
26687,Richard Exall,,,,,
26688,Amy Roberts,,,,,
26689,Bert Brandsma,,,,,
26690,Joe Farler,,,,,
26691,Jackie Flavelle,,,,,
26692,JJ & Palin,,,,,
26693,Charles Pasi,,,,,
26694,Publicist,,,,,
26695,Moot Davis & Band,,,,,
26696,support : Pears,,,,,
26697,As It Is,,,,,
26698,Trash Boat,,,,,
26699,Eljot Quent,,,,,
26700,Silke Lange,,,,,
26701,flh). Simon Wyrsch,,,,,
26702,USA Nails,,,,,
26703,Amel Brahim-Djelloul,,,,,
26704,Rachid Brahim-Djelloul,,,,,
26705,Yousef Zayed,,,,,
26706,Dahmane Khalfa,,,,,
26707,Anne Le Bozec,,,,,
26708,conductor: Enrico Onofri,,,,,
26709,Yven Badstuber,,,,,
26710,Patric Birrer,,,,,
26711,Carin Levine,,,,,
26712,Esther Flückiger,,,,,
26713,Stefan Läderach,,,,,
26714,Richie Arndt,,,,,
26715,Gregor Hilden,,,,,
26716,Jens-Ulrich Handreka,,,,,
26717,Frank Boestfleisch,,,,,
26718,Bonny B,,,,,
26719,Ice B,,,,,
26720,Sal Lombardo,,,,,
26721,Wolfman,,,,,
26722,Piera Lüthi,,,,,
26723,Christian Leick,,,,,
26724,Sha's Feckel,,,,,
26725,Sarah Zaugg,,,,,
26726,Vanna Inget,,,,,
26727,Gilbert Trefzger,,,,,
26728,Fragmentes,,,,,
26729,Bit-Tuner & Göldin,,,,,
26730,Esther Schwalm,,,,,
26731,Raphael Ilg,,,,,
26732,Lorenzo Mastropaolo,,,,,
26733,Izabella Simon,,,,,
26734,Edu Egito,,,,,
26735,support: Blessthefall,,,,,
26736,Or Gloor,,,,,
26737,Ui-Youn Hong,,,,,
26738,Ji-Youn Kim,,,,,
26739,Lynn Harrell,,,,,
26740,Zhang Zuo,,,,,
26741,Labrassbanda,,,,,
26742,Scouting For Girls,,,,,
26743,Sonny and His Wild Cows,,,,,
26744,Booze Bombs,,,,,
26745,Gilles Remy Jazz Band,,,,,
26746,The Black Box Revelation,,,,,
26747,Alexander Yakovlev,,,,,
26748,Beyond the Memory Tour,,,,,
26749,The Puta Madre Brothers,,,,,
26750,Litfiba,,,,,
26751,Pavla Flámová,,,,,
26752,Spiders,,,,,
26753,Duo Embichadero,,,,,
26754,Andrea Schall,,,,,
26755,Wolfgang Hillemann,,,,,
26756,Little Mountain,,,,,
26757,support: The Old Firm Casuals,,,,,
26758,Coldside,,,,,
26759,Brigitt,,,,,
26760,Pius,,,,,
26761,Xaver,,,,,
26762,Ohrenfeindt,,,,,
26763,Double Crush Syndrome,,,,,
26764,Mayvie,,,,,
26765,Nadine Nigg,,,,,
26766,Kiki Bienz,,,,,
26767,Sebastian Rotzler,,,,,
26768,Puchunga,,,,,
26769,Puchunga Fischer,,,,,
26770,M.C. Hansen,,,,,
26771,Last Ditch On The Left,,,,,
26772,David Jutzi,,,,,
26773,Yhonnie de Miranda,,,,,
26774,Revolución Guapachosa,,,,,
26775,Team Amateur,,,,,
26776,Josep Joaquim Sanchis,,,,,
26777,Rebekka Löw,,,,,
26778,Jin-Young Lee,,,,,
26779,Lucy Novotnà,,,,,
26780,Guido Bruggmann,,,,,
26781,Samo Salamon,,,,,
26782,White Wizzard,,,,,
26783,Delta Moon,,,,,
26784,Behnke & Band,,,,,
26785,Adam Taublitz,,,,,
26786,Gunvor,,,,,
26787,Sybille Fässler,,,,,
26788,Reto Siegrist,,,,,
26789,JJ Flueck,,,,,
26790,Los Lobos,,,,,
26791,Nicky Moroch,,,,,
26792,Richard Patterson,,,,,
26793,Gene Lake,,,,,
26794,King Gizzard & The Lizard Wizard,,,,,
26795,Valient Thorr,,,,,
26796,Jex Toth,,,,,
26797,Child,,,,,
26798,Black Bone,,,,,
26799,James Johnstone,,,,,
26800,Against The Current,,,,,
26801,Andrè Schuen,,,,,
26802,Degiheugi,,,,,
26803,Eclipse,,,,,
26804,Reach,,,,,
26805,Bebel Gilberto,,,,,
26806,Rute Fernandes,,,,,
26807,Sinforosa Pettrali,,,,,
26808,Christoph Bürgi,,,,,
26809,Heli,,,,,
26810,Heiri,,,,,
26811,Ryoji Hojito,,,,,
26812,Benoit Medrykowski,,,,,
26813,Von wegen Lisbeth,,,,,
26814,support: Bar,,,,,
26815,Meta & The Cornerstones,,,,,
26816,Christoph Schmid,,,,,
26817,John Forrer,,,,,
26818,Rahel Schmid,,,,,
26819,Rolli Schärer,,,,,
26820,Peach Kelli Pop,,,,,
26821,The Nightingales,,,,,
26822,Shio Ohshita,,,,,
26823,Daniel Pochwaa,,,,,
26824,Lionel Andrey,,,,,
26825,Stephanie Karen Hoffman,,,,,
26826,Thomas Degen,,,,,
26827,Marlis Petersen,,,,,
26828,Assel Abilseitova,,,,,
26829,David Gaffney,,,,,
26830,David,,,,,
26831,Döme,,,,,
26832,Carl Blank & Claas P. Jambor,,,,,
26833,Remo Winiger,,,,,
26834,Patrick Fankhauser,,,,,
26835,Timon Nielsen,,,,,
26836,Beno Staub,,,,,
26837,Sandra Veraldi,,,,,
26838,Ueli Weber,,,,,
26839,Khaled,,,,,
26840,Heli Schnüriger,,,,,
26841,Urs Heiniger,,,,,
26842,Dino Leonardo Todisco,,,,,
26843,Kool & The Gang,,,,,
26844,Earth Wind and Fire Experience feat. Al McKay,,,,,
26845,Sister Sledge,,,,,
26846,Chic,,,,,
26847,Imagination,,,,,
26848,Charlotte Weniger,,,,,
26849,Stefan Wyler,,,,,
26850,Theo Pas'cal,,,,,
26851,Fidlar,,,,,
26852,Jerry Guanter,,,,,
26853,Hans Bächtold,,,,,
26854,Simon Inäbnit,,,,,
26855,Ivo Maynard,,,,,
26856,Hans Kilchenmann,,,,,
26857,Stefan Liechti,,,,,
26858,Daniel Gerber,,,,,
26859,Bosco Blatter,,,,,
26860,Johannes Fankhauser,,,,,
26861,Die Orsons,,,,,
26862,Tristan Brusch,,,,,
26863,Sascha Graf,,,,,
26864,Araceli Fernández,,,,,
26865,Thierry Humbel,,,,,
26866,Martin Altenbach,,,,,
26867,Cyrill Lützelschwab,,,,,
26868,works by Yvonne Troxler,,,,,
26869,Beni Stutz,,,,,
26870,To Be Addicted,,,,,
26871,D.O.N,,,,,
26872,works by Rudolf Kelterborn,,,,,
26873,Yevhen Stankovych,,,,,
26874,Johannes Harneit,,,,,
26875,David Gubelmann,,,,,
26876,Jaques Demierre,,,,,
26877,Michel Doneda,,,,,
26878,Peter Karp & Sue Foley,,,,,
26879,Sue Foley,,,,,
26880,Peter Karp,,,,,
26881,Niles Terrat,,,,,
26882,Mike Catapano,,,,,
26883,Craigh,,,,,
26884,Arnaud Renaville,,,,,
26885,Manu Dibango's Soul Makossa Gang,,,,,
26886,Raymond Doumbe-Moulongo,,,,,
26887,Jonathan Handelsman,,,,,
26888,Isabel Gonzales,,,,,
26889,The Espionne,,,,,
26890,Von Spar feat. Marker Starling,,,,,
26891,Spiders and Cockroaches,,,,,
26892,Tomahawk & Cut-EFX,,,,,
26893,Skatebård,,,,,
26894,Elena Vartikian,,,,,
26895,Maria Espada,,,,,
26896,conductor: Andrea Marcon,,,,,
26897,Doris,,,,,
26898,Hedi,,,,,
26899,Gitta,,,,,
26900,Nelly,,,,,
26901,Delain,,,,,
26902,support: Anthrax,,,,,
26903,Bullet for my Valentine,,,,,
26904,Yaron Herman & Ziv Ravitz Duo,,,,,
26905,Sniper 66,,,,,
26906,I Have None,,,,,
26907,support: Blackout Problems,,,,,
26908,Ulrika 'Spacek,,,,,
26909,Luka Mandic,,,,,
26910,Monika Bär,,,,,
26911,Yuka Matsuoka Limacher,,,,,
26912,Siri Tornhill,,,,,
26913,Mushtakoff,,,,,
26914,Nadya Stutz,,,,,
26915,Steff Müller,,,,,
26916,Hen Wirz,,,,,
26917,Beat Riggenbach,,,,,
26918,Gaedan Lüscher,,,,,
26919,Stephan Felber,,,,,
26920,Ramon Ortega Quero,,,,,
26921,Magali Mosnier,,,,,
26922,Andrea Bettini,,,,,
26923,Basso Salerno,,,,,
26924,Bogdan Holownia,,,,,
26925,Basia Wehinger,,,,,
26926,Christina Lang,,,,,
26927,Akrea,,,,,
26928,Kadavrik,,,,,
26929,Jaliba Kuyateh & The Kumareh Band,,,,,
26930,After-Party mit DJ Omar,,,,,
26931,Breakdown Of Sanity,,,,,
26932,David Moss,,,,,
26933,Albert Den Dekker,,,,,
26934,Philip Harrison,,,,,
26935,Stefan Traxler,,,,,
26936,Yves Zogg,,,,,
26937,Flamencos De Morón,,,,,
26938,Hakim Hamadouche,,,,,
26939,Kenzi Bourras,,,,,
26940,Maxime Delpierre,,,,,
26941,Juan de Guilbon,,,,,
26942,Dado Moroni Trio,,,,,
26943,Furio Di Castri,,,,,
26944,Andy Grob,,,,,
26945,Patrick Watanabe,,,,,
26946,Erik Boyd,,,,,
26947,Felipe Torres,,,,,
26948,Destruction Unit,,,,,
26949,Bright November,,,,,
26950,Alex Haynes,,,,,
26951,Got Nothing,,,,,
26952,Violence Approved,,,,,
26953,: Rogerinho do Acordeon,,,,,
26954,Zeu Azevedo,,,,,
26955,Andre Williams & The Goldstars,,,,,
26956,support: Lary,,,,,
26957,Mendelssohn,,,,,
26958,: Mirim & Jazzy,,,,,
26959,Roger Odermatt,,,,,
26960,Dieter Nanz,,,,,
26961,support: Der Bürgermeister,,,,,
26962,Oleg Maisenberg,,,,,
26963,Or Scheidies,,,,,
26964,Vokalensemble Rosex,,,,,
26965,5 Stabbed 4 Corpses,,,,,
26966,Tools Of The Trade,,,,,
26967,Gunnar Kristinsson,,,,,
26968,Rikhardur H. Fridriksson,,,,,
26969,Martin Delgado,,,,,
26970,Pablo Gaitán,,,,,
26971,Lucas Polichiso,,,,,
26972,Maxi Natalutti,,,,,
26973,Cemal Agusev,,,,,
26974,Das EFX,,,,,
26975,Six To Six,,,,,
26976,Fabian Jung,,,,,
26977,Nathan Bontrager,,,,,
26978,British Blues All Stars,,,,,
26979,Amen Dunes,,,,,
26980,Terrence Parker,,,,,
26981,Missue,,,,,
26982,Sunlun,,,,,
26983,Thomas Pandiris,,,,,
26984,support: Matze Rossi,,,,,
26985,Jon Snodgrass,,,,,
26986,Alex P. Norris,,,,,
26987,Manuela Dumfart,,,,,
26988,Olga Privalova,,,,,
26989,Thomas Hansen,,,,,
26990,Stolen,,,,,
26991,Sophie Weiss,,,,,
26992,Simon Eugster,,,,,
26993,Manuel Eugster,,,,,
26994,Martina Amrein,,,,,
26995,Marc Möckli,,,,,
26996,Michael Zürcher,,,,,
26997,support: Vanna,,,,,
26998,Moritz Anthes,,,,,
26999,Maria del Mar Ballester,,,,,
27000,Florian Haug,,,,,
27001,Raphael Schorro,,,,,
27002,Patrick Widmer,,,,,
27003,Naïssam Jalal,,,,,
27004,Mehdi Chaïb,,,,,
27005,Karsten Hochapfel,,,,,
27006,Zacharie Abraham,,,,,
27007,Eduardo Machado Trio,,,,,
27008,Fernando Rast,,,,,
27009,Markus Fricker,,,,,
27010,Snoop Lion,,,,,
27011,DMC,,,,,
27012,Massimiliano Martinelli,,,,,
27013,Nina Höhn,,,,,
27014,René Perl,,,,,
27015,The Thermals,,,,,
27016,Youn Sun Nah Duo,,,,,
27017,Hugh Laurie,,,,,
27018,Dee Dee Brigewater,,,,,
27019,Alela Diane,,,,,
27020,Molam DJ's,,,,,
27021,Florent Vollant,,,,,
27022,Samian,,,,,
27023,Michel Thériault,,,,,
27024,Caroline Desbiens,,,,,
27025,Jery Sigrist,,,,,
27026,Maxime Ganz,,,,,
27027,der Spieler,,,,,
27028,Silvia Rampazzo,,,,,
27029,Paolo Lardizzone,,,,,
27030,Mauro Buda,,,,,
27031,Giulio Boschetti,,,,,
27032,Razvan Sararu,,,,,
27033,Pierre-Alain Clerc,,,,,
27034,Ginger and the Ghost,,,,,
27035,Teresa Hackel,,,,,
27036,House of Riddim,,,,,
27037,Bastian Loewe Yanez,,,,,
27038,Lucía Carro Veiga,,,,,
27039,Indigod,,,,,
27040,Tanja Corona,,,,,
27041,Nadia Fontana,,,,,
27042,Paola Fontana,,,,,
27043,Rosanne Philippens,,,,,
27044,Wolfgang Reisinger,,,,,
27045,Tiago Barros Quintett,,,,,
27046,Within Destruction,,,,,
27047,Chupacabras,,,,,
27048,support: Yawl,,,,,
27049,DJs Matoma,,,,,
27050,Sen Guo,,,,,
27051,Philipp Zrotz,,,,,
27052,Ernst Who & Robi What feat. Esther Miller,,,,,
27053,Esther Miller,,,,,
27054,Meike Hartmann,,,,,
27055,Aidan Ferguson,,,,,
27056,Kang Wang,,,,,
27057,Zachary Altman,,,,,
27058,Nomfusi,,,,,
27059,Velile Mchunu,,,,,
27060,Jonny Amoako,,,,,
27061,Kiani Stix,,,,,
27062,Daniel Sage,,,,,
27063,Robert Chonia,,,,,
27064,Ringo,,,,,
27065,Danny Quao,,,,,
27066,Officer Torro,,,,,
27067,Othello Pacheco,,,,,
27068,McSandy Abankwa,,,,,
27069,Yob,,,,,
27070,Thomas Schibler,,,,,
27071,Fats Frei,,,,,
27072,Norbert Drosd,,,,,
27073,Ernst Grell,,,,,
27074,Juanita Smith,,,,,
27075,Dédé Lendi,,,,,
27076,Janina Valko,,,,,
27077,Valentin Duit,,,,,
27078,Ulrich Schmid,,,,,
27079,Annlynn Miller,,,,,
27080,Peter Huser,,,,,
27081,Peter Frey,,,,,
27082,Inga Copeland,,,,,
27083,Jesper Gasseling,,,,,
27084,Nora Vetter,,,,,
27085,Marina Massolin,,,,,
27086,Angela Glauser,,,,,
27087,Frank McComb,,,,,
27088,Dame Evelyn Glennie,,,,,
27089,Erlend Øye & The Rainbows,,,,,
27090,DJs Pascal Eugster,,,,,
27091,Lucien Matthey,,,,,
27092,Black Atlass,,,,,
27093,Dew-Scented,,,,,
27094,No Return,,,,,
27095,Heboïdophrenie,,,,,
27096,Park Stickney,,,,,
27097,Brady Cohan,,,,,
27098,Her Name Is Calla,,,,,
27099,Alexander Ott,,,,,
27100,Walter Ifrim,,,,,
27101,Wolfgang Rüdiger,,,,,
27102,Marty Vickers,,,,,
27103,Andrea Bignasca,,,,,
27104,Last Days of April,,,,,
27105,Wojtek Kubiak,,,,,
27106,Jarrod Lawson,,,,,
27107,Chancellor Hayden,,,,,
27108,Christopher Friesen,,,,,
27109,Joshua Corry,,,,,
27110,Weird Omen,,,,,
27111,Martin Kolarides,,,,,
27112,Bobby Sparks,,,,,
27113,Nicholas DAmato,,,,,
27114,Brannen Temple,,,,,
27115,Solitudo Solemnis,,,,,
27116,H. J. Fink,,,,,
27117,A. Ichtchenko,,,,,
27118,M. Wamser,,,,,
27119,Anna Herbst,,,,,
27120,Chrsitoph Keller,,,,,
27121,Anna Känzig,,,,,
27122,Sylvain Lemètre,,,,,
27123,conductor: Garth Knox,,,,,
27124,Ringsgwandl,,,,,
27125,Boya,,,,,
27126,Nathalie Tavernier,,,,,
27127,Etienne Gruel,,,,,
27128,The Wildfire,,,,,
27129,Olaf Polziehn Quartet feat. Scott Hamilton,,,,,
27130,Luigi Marino,,,,,
27131,Marco Colonna,,,,,
27132,Martin Gantenbein,,,,,
27133,Cléber Alves Quarteto,,,,,
27134,André Limão Queiroz,,,,,
27135,Coultrain,,,,,
27136,Shotgun Express,,,,,
27137,Mintzkov,,,,,
27138,Blind Butcher,,,,,
27139,Raashan Ahmad & Band,,,,,
27140,Ame,,,,,
27141,Memphis Maniacs,,,,,
27142,Coheed & Cambria,,,,,
27143,Touché Amore,,,,,
27144,Hans Braun,,,,,
27145,Roberto Lanz,,,,,
27146,Alfredo Sforzini,,,,,
27147,Manchester Orchestra,,,,,
27148,FFS,,,,,
27149,Patrick Watson,,,,,
27150,Dan Allens,,,,,
27151,Urs Rohner,,,,,
27152,Ivo Bucher,,,,,
27153,Augustin Dumay,,,,,
27154,Miguel da Silva,,,,,
27155,Vincent Cross,,,,,
27156,Liz Schneeberger,,,,,
27157,Scott Weinrich,,,,,
27158,Dave Chandler,,,,,
27159,Henry Vasquez,,,,,
27160,Jack Quartet,,,,,
27161,Will Calhoun Quartet,,,,,
27162,Will Calhoun,,,,,
27163,Jowee Curtis Omicil,,,,,
27164,Bonehouse,,,,,
27165,Crows an Wra,,,,,
27166,Luís Botter Maio,,,,,
27167,Pura Fé,,,,,
27168,Stéphane Notari,,,,,
27169,Eric Longsworth,,,,,
27170,Maria Grand,,,,,
27171,Arena,,,,,
27172,Yom,,,,,
27173,Farid D,,,,,
27174,Claude Tchamitchian,,,,,
27175,Ramon Clau,,,,,
27176,Robin Johannsen,,,,,
27177,Delphine Galou,,,,,
27178,Erzählerin: Sandra Studer,,,,,
27179,Martin Kuttruff,,,,,
27180,Heidevolk,,,,,
27181,Svartsot,,,,,
27182,Dalriada,,,,,
27183,Jean Pierre Magnet,,,,,
27184,Miguel Ballumbrosio,,,,,
27185,7Schläfer,,,,,
27186,Madonna,,,,,
27187,Fabien Bucher,,,,,
27188,Aline Haelberg,,,,,
27189,Elodie Messmer,,,,,
27190,Arthur Bacon,,,,,
27191,Markus Carlos Thommen,,,,,
27192,Fernando Aranda,,,,,
27193,Ralph Brun,,,,,
27194,Manuel Femminis,,,,,
27195,Ivo Mohr,,,,,
27196,Christoph Oeschger,,,,,
27197,Egopusher,,,,,
27198,Maeckes,,,,,
27199,Lustmord,,,,,
27200,Baptiste Beleffi,,,,,
27201,Matthias Honegger,,,,,
27202,Bertrand Vorpe,,,,,
27203,Christoph Craviolini,,,,,
27204,Fis,,,,,
27205,Melampus,,,,,
27206,Dorian Concept,,,,,
27207,Bene Montebello,,,,,
27208,Souren Baronian,,,,,
27209,Cornelia Kraft,,,,,
27210,Simone Haering,,,,,
27211,Dan Wiener,,,,,
27212,Sara Bino,,,,,
27213,Jonathan Toubin,,,,,
