,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Genre,All Genres
8606,43773.0, Cube Bux,"Gewerbestrasse 14; 9470, Buchs",340743.0,One Night with Goa, 17 February 2012 ,"['De La Porter', 'Dj Magicstorm']",None,"['None', 'None']"
8607,43773.0, Cube Bux,"Gewerbestrasse 14; 9470, Buchs",338274.0,Resident Night, 11 February 2012 ,"['Resident  De La Porter  Skorpionkinder Records  Cube Resident', 'Warmupper  Alex T  Rauch Club']",None,"['None', 'None']"
8608,43773.0, Cube Bux,"Gewerbestrasse 14; 9470, Buchs",337899.0,Electronight, 10 February 2012 ,"['Dj Alastair Electroradio  Cube', 'House Rockers Electroradio  Cube', 'De La Porter Skorpionkinder Records  Cube Resident  Electroradio']",None,"['None', 'None', 'None']"
8609,43773.0, Cube Bux,"Gewerbestrasse 14; 9470, Buchs",326923.0,Log:in  Opening Party with Sascha Dive, 28 January 2012 ,"['Der Effekt', 'Sascha Dive', 'Como Damar', 'TON IN TON']",None,"['None', 'electronic', 'None', 'None']"
8610,43773.0, Cube Bux,"Gewerbestrasse 14; 9470, Buchs",292828.0,Resident Night At Cube Club, 17 September 2011 ,"['De La PorterRoom RecSK RecCube Resident', 'Electroradio Crew Alastair & Houserockers', 'see u at dancefloor', 'An den Decks']",None,"['None', 'None', 'None', 'None']"
8611,43773.0, Cube Bux,"Gewerbestrasse 14; 9470, Buchs",244702.0,Malente, 30 April 2011 ,['Malente'],electronic,['electronic']
8612,43773.0, Cube Bux,"Gewerbestrasse 14; 9470, Buchs",242137.0,Funk, 18 March 2011 ,"['3 LIVE Bands', 'FREAKY FUNKY BEER DOZE', 'JUNKSOUND MOVEMENT', 'LS & Massuro Takashi', 'ORGANIC STUFF', 'und als DJs', 'WE KILLED THE JUKEBOX']",None,"['None', 'None', 'None', 'None', 'None', 'None', 'None']"
8613,43773.0, Cube Bux,"Gewerbestrasse 14; 9470, Buchs",226283.0,JTV at Lugano, 04 February 2011 ,['Joe T Vannelli STAR DJ'],None,['None']
8614,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",894334.0,Rare Movement, 27 October 2016 ,['Rare Movement'],hip hop,['hip hop']
8615,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",879886.0,Deep Friday with Osunlade, 07 October 2016 ,"['Osunlade', 'Reas']",electronic,"['electronic', 'hip hop']"
8616,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",882028.0,Rare Movement , 29 September 2016 ,['Rare Movement'],hip hop,['hip hop']
8617,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",874608.0,"Virginia, Garance & Reas", 23 September 2016 ,"['Panorama Bar', 'Virginia', 'Garance', 'Reas']",None,"['None', 'r&b and soul', 'electronic', 'hip hop']"
8618,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",874602.0,Alejandro Mosso, 09 September 2016 ,"['Berlin', 'Mosso', 'Alejandro Mosso', 'Reas']",electronic,"['electronic', 'None', 'electronic', 'hip hop']"
8619,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",874597.0,The Backwoods, 02 September 2016 ,"['Dj Kent', 'Force of Nature', 'Dj Reas', 'Tokyo']",electronic,"['electronic', 'electronic', 'None', 'rock']"
8620,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",869952.0,Mirko Loko & Reas, 26 August 2016 ,"['Polaris', 'Reas', 'Mirko Loko']",None,"['None', 'hip hop', 'electronic']"
8621,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",860396.0,Deep Friday with Peggy Gou & Reas, 05 August 2016 ,"['Phonica', 'Reas', 'Peggy Gou']",None,"['None', 'hip hop', 'electronic']"
8622,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",856149.0,Sonus Preparty x Secret Society, 29 July 2016 ,"['Reas', 'Cesare vs Disorder & Quenum']",electronic,"['hip hop', 'electronic']"
8623,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",845059.0,Mirko Loko & Reas, 10 June 2016 ,"['Mirko Loko', 'Visionquest', 'Reas']",electronic,"['electronic', 'electronic', 'hip hop']"
8624,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",839705.0,The Meeting Legacy Release Party, 27 May 2016 ,['Emilie Nana  Reas'],None,['None']
8625,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",839703.0,Rare Movement & Jonny N' Travis, 26 May 2016 ,['Rare Movement  JONNY N TRAVIS'],None,['None']
8626,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",839702.0,Garance & Reas, 20 May 2016 ,['Garance  Reas'],None,['None']
8627,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",839700.0,"La Forêt, TT & Tony d'A", 19 May 2016 ,['La Forêt  TT  TONY DA'],,[None]
8628,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",837480.0,Laolu & Reas, 13 May 2016 ,"['Reas', 'Laolu']",electronic,"['hip hop', 'electronic']"
8629,43996.0, Silencio,"Rue du Levant 3; 1201, Geneva",825524.0,"Paradise with Culoe de Song, Madfunk & Reas", 04 May 2016 ,"['South Africa', 'Culoe De Song', 'Madfunk & Reas']",None,"['None', 'electronic', 'None']"
8630,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",772678.0,dreiGUTEjahre Präsentiert Djebali, 14 November 2015 ,"['Andre', 'Selim & Armin', 'ATA', 'Djebali']",electronic,"['electronic', 'None', 'electronic', 'electronic']"
8631,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",760738.0,100%, 06 November 2015 ,"['Fredomat', 'Anatopia', 'Herr Mehr', 'Rolf Saxer']",None,"['None', 'None', 'None', 'r&b and soul']"
8632,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",722145.0,Gute presents Sandro Kuhne, 12 June 2015 ,"['ATA', 'Sandro Kuhne', 'Luca Parravicini', 'Selim & Armin']",None,"['electronic', 'None', 'None', 'None']"
8633,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",722246.0,GUTE Präsentiert Sandro Kuhne, 12 June 2015 ,"['Selim & Armin', 'Sandro Kuhne', 'ATA', 'Luca Parravicini']",None,"['None', 'None', 'electronic', 'None']"
8634,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",681133.0,"Tanzabend mit Anstand und Stil - DJs Frits Wentinik, Ferrari & Tomasi, Fredomat", 21 March 2015 ,"['DJs Frits Wentinik', 'Ferrari & Tomasi', 'Herr Mehr', 'Fredomat']",None,"['None', 'None', 'None', 'None']"
8635,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",691175.0,Gute, 07 March 2015 ,"['ATA', 'Gianni Callipari', 'Luca Parravicini', 'Selim & Armin']",None,"['electronic', 'r&b and soul', 'None', 'None']"
8636,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",666801.0,"Tanzabend mit Anstand und Stil: DJs Lucky Charmz, Siegwart, Herr Mehr", 07 February 2015 ,"['Herr Mehr', 'Fredomat', 'DJs Lucky Charmz', 'Siegwart']",None,"['None', 'None', 'None', 'None']"
8637,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",666803.0,"Jungle Café: DJs Utah Jazz, BCee", 10 January 2015 ,"['DJs Utah Jazz', 'Kens', 'Support Credo', 'BCee', 'Buko', 'CMOS']",None,"['None', 'r&b and soul', 'None', 'electronic', 'None', 'None']"
8638,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",658209.0,TapTab-Neujahrs-Schwoof, 31 December 2014 ,"['Fredomat & Herr Mehr', 'Tabis', 'Kotelett&Zadak', 'Chop & Suey', 'Disco Ste']",None,"['None', 'None', 'None', 'None', 'None']"
8639,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",653869.0,Tanzabend mit Anstand und Stil, 27 December 2014 ,"['nemoy', 'Tigerskin', 'Fredomat', 'DJs Disco Ste', 'Herr Mehr']",None,"['None', 'electronic', 'None', 'None', 'None']"
8640,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",653870.0,Night of Strix, 12 December 2014 ,"['SoSSoundz of SunElektrisch', 'Elektrosized', 'Sequenzheer', 'Vamos Art', 'Marc Maurice']",None,"['None', 'None', 'None', 'electronic', 'None']"
8641,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",644576.0,Tanzabend mit Anstand und Stil, 22 November 2014 ,"['Arth Goldau', 'Layfar', 'Fredomat', 'Herr Mehr']",None,"['r&b and soul', 'None', 'None', 'None']"
8642,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",639447.0,Jungle Café - Drum & Bass, 14 November 2014 ,"['CMOS & Kens', 'DJ Scar', 'DJ SNES', 'Buko & Credo', 'DJ Chris Wi']",None,"['None', 'None', 'None', 'None', 'None']"
8643,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",639441.0,Tanzabend mit Anstand und Stil, 25 October 2014 ,"['Barbir', 'Audino', 'Louh', 'Nicola Kazimir']",None,"['None', 'None', 'None', 'r&b and soul']"
8644,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",639413.0,"10 Jahre Aykaïsm Askillz (Fingerlickin' Records/UK), Rico Tubbs (Bass=win/FIN), Tabis", 11 October 2014 ,"['Rico Tubbs', 'ASkillz', 'Tabis', 'Plushgrizzly']",None,"['electronic', 'electronic', 'None', 'None']"
8645,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",577132.0,Tanzabend mit Anstand und Stil, 15 March 2014 ,"['Fredi B', 'Herr Mehr', 'Volta Cab', 'Eigenwijs']",None,"['None', 'None', 'r&b and soul', 'electronic']"
8646,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",552709.0,3 Jahre Tanzabend mit Anstand und Stil, 22 February 2014 ,"['Zwillingsmann', 'Kindimmer', 'Rina Lou', 'Herr Mehr', 'Ednaski', 'Rufus', 'Selim&Armin', 'Fredi B', 'Ata', 'Washerman']",None,"['None', 'electronic', 'None', 'None', 'electronic', 'rock', 'None', 'None', 'electronic', 'r&b and soul']"
8647,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",448420.0,Tanzabend mit Anstand und Stil, 23 February 2013 ,"['Rina Lou', 'Kellerkind', 'Niko Schwind', 'Björn Störig']",deep,"['None', 'electronic', 'deep', 'deep']"
8648,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",426062.0,GUTE Präsentiert: Francesca Lombardo, 30 November 2012 ,"['Selim & Armin', 'Marc Maurice', 'Francesca Lombardo', 'LennixMusic']",None,"['None', 'None', 'r&b and soul', 'None']"
8649,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",371022.0,Tanzabend mit Anstand und Stilettos, 26 May 2012 ,"['Mira', 'Maria Blessing', 'Rina Lou', 'Kater HolzigBerlin']",None,"['r&b and soul', 'None', 'None', 'None']"
8650,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",371021.0,Aykaïsm, 19 May 2012 ,"['Cosmo & Kramer', 'DJs Zombie Disco Squad']",None,"['hip hop', 'None']"
8651,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",350431.0,Aykaïsm, 17 March 2012 ,"['DJs Mooqee', 'Larry King']",None,"['None', 'None']"
8652,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",341575.0,Tanzabend Mit Anstand Und Stil, 25 February 2012 ,"['Le Citadin', 'Tube & Berger', 'Elvis Cassetta', 'Herr Mehr', 'Fredi B']",None,"['None', 'electronic', 'electronic', 'None', 'None']"
8653,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",313904.0,Solaris, 11 February 2012 ,"['Beda', 'Marc Maurice', 'Dana van Delden', 'DanWork']",None,"['r&b and soul', 'None', 'None', 'None']"
8654,44191.0, Tap Tab,"Baumgartenstrasse 19; 8200, Schaffhausen",244697.0,Moston & Malente, 21 April 2011 ,"['Malente', 'Lars Moston']",electronic,"['electronic', 'electronic']"
8655,44475.0, Liquid Club (Berne),"Genfergasse 10, 3011 Bern",853117.0,Formfrei with Andri (Live) , 27 July 2013 ,"['miaumusic  BE', 'Fresh n Loud  SO', 'Jutzi b2b Maximilian berg', 'Nikola Kotevski', 'James Mc Hale', 'Andri  2h Live Set', 'Garibovic']",None,"['None', 'None', 'None', 'None', 'None', 'None', 'hip hop']"
8656,44475.0, Liquid Club (Berne),"Genfergasse 10, 3011 Bern",487009.0,Minimalisch - Afterhour by Dropout Agency, 16 June 2013 ,"['Jutzi', 'Andy Struzek', 'Maximilian Berg']",None,"['None', 'None', 'None']"
8657,44475.0, Liquid Club (Berne),"Genfergasse 10, 3011 Bern",475461.0,Minimalisch - Afterhour by Dropout Agency, 05 May 2013 ,"['NIKOLA KOTEVSKI', 'JUTZI', 'Andy Struzek']",None,"['None', 'None', 'None']"
8658,44475.0, Liquid Club (Berne),"Genfergasse 10, 3011 Bern",246462.0,The Cruzaders, 04 June 2011 ,"['The Cruzaders', 'Pascal Tokar']",None,"['hip hop', 'None']"
8659,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",350121.0,Closing Weekend ! Trouw Meets Milk, 31 March 2012 ,"['AFTER 5PM  OPEN END', 'Opuswerk', 'WAGON REPAIR  GENEVA', 'RATIO  AMSTERDAM', 'Crowdpleaser', 'MELON']",None,"['None', 'electronic', 'None', 'None', 'electronic', 'rock']"
8660,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",350118.0,Closing Weekend! James Taylor, 30 March 2012 ,"['Nicolas Duvoisin', 'James Taylor']",rock,"['hip hop', 'rock']"
8661,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",330263.0,Ostgut Ton Night, 23 March 2012 ,"['Virginia', 'Steffi', 'DJ Dub']",r&b and soul,"['r&b and soul', 'hip hop', 'electronic']"
8662,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",342809.0,Teknologik Présente Massimo Gerardi, 17 March 2012 ,"['Memoria  Belgium', 'Romano Rapeso', 'MASSIMO GERARDI', 'David Armada']",None,"['None', 'electronic', 'None', 'hip hop']"
8663,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",342807.0,Horizontal Label Night, 16 March 2012 ,"['Matthew Styles', 'Horizontal  Chile', 'DINKY', 'MARLON', 'BPitch  UK']",None,"['electronic', 'None', 'electronic', 'None', 'None']"
8664,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",334840.0,Milk Klub, 10 March 2012 ,"['Someone Else', 'Paul Eg']",electronic,"['electronic', 'electronic']"
8665,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",339899.0,Cougar Nights with Pikaya Live - Luca Torre - Cyril Leger, 09 March 2012 ,"['CYRIL LEGER', 'Pikaya', 'Luca Torre']",electronic,"['None', 'electronic', 'electronic']"
8666,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",335995.0,"You Say Acid House, I Say Spencer Parker", 03 March 2012 ,"['Rekids  Berlin', 'Opuswerk', 'Spencer Parker']",electronic,"['None', 'electronic', 'electronic']"
8667,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",339888.0,Teknologik Présente Barem, 02 March 2012 ,"['Barem', 'Romano Rapeso', 'DELAYED PROJECT']",electronic,"['electronic', 'electronic', 'None']"
8668,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",333955.0,Specimenight, 25 February 2012 ,"['Panorama Bar', 'Ongaku', 'Specimen', 'Crossworld Records', 'Heiko MSO', 'Association Specimen EventBookingLabel', 'Lobe Records', 'Jax', 'Erase', 'line up', 'Juliano Lopez', 'Klang', 'Get Physical', 'David Armada', 'Electrofraise', 'Tom Burclay', 'Cécile', 'Robert Johnson', 'Cocoon', 'Einzelkind', 'Clem']",None,"['None', 'None', 'rock', 'None', 'electronic', 'None', 'None', 'electronic', 'rock', 'None', 'r&b and soul', 'r&b and soul', 'None', 'hip hop', 'None', 'electronic', None, 'blues', 'pop', 'electronic', 'nu age']"
8669,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",334225.0,"Fantastic Friends Label Night: Agaric, Plastic Fm - Live -, Nicolas Duvoisin", 18 February 2012 ,"['We Are', 'Ostwind', 'Ostwind', 'Nicolas Duvoisin', 'PLASTIC FM', 'Agaric', 'Drumcode', 'Ovum', 'Eminor', 'Circle']",None,"['nu age', 'None', 'None', 'hip hop', 'None', 'electronic', 'None', 'None', 'None', 'hip hop']"
8670,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",329769.0,Bar25 Label Night, 17 February 2012 ,"['Danny Faber', 'Spoony Talker', 'Britta Arnold', 'Sese']",electronic,"['electronic', 'electronic', 'deep', 'None']"
8671,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",329753.0,Deepness From Buenos Aires /// Violett /// Opuswerk, 11 February 2012 ,"['llian Tape  Buenos Aires', 'Lo mid High', 'Violett', 'Milk Klub resident  Geneva', 'Opuswerk']",None,"['None', 'None', 'electronic', 'None', 'electronic']"
8672,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",336008.0,Teknologik, 10 February 2012 ,"['Alex Kostik Teknologik Rec', 'HOBO', 'Romano Rapeso Teknologik Rec']",None,"['None', 'None', 'None']"
8673,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",329746.0,Techno Resident Night /// Opuswerk /// Oo, 04 February 2012 ,"['Mescene', 'oO', 'Klangwelt  Geneve', 'MILK RESIDENTS', 'Opuswerk', 'Absolutive']",None,"['None', 'None', 'None', 'None', 'electronic', 'None']"
8674,44612.0, Milk Klub,"Rue de Monthoux 60; 1201, Geneva",329736.0,"Perlon Label Night /// Margaret Dygas, San Proper, Marlon", 03 February 2012 ,"['Marlon', 'Margaret Dygas', 'San Proper', 'Panoramabar  Berlin']",None,"['None', 'electronic', 'electronic', 'None']"
8675,44711.0, Schaltzentrale Balsthal,"Von Roll Areal 53, 4710 Balsthal",306974.0,Limbus Revolution New Years Eve: 38h Electronic Music Clubbing, 31 December 2011 ,"['PROFILER', 'MANU', 'TRIPLE AGENT', 'BABAJAGA', 'TROUBADOUR', 'Pascal Inc', 'ROCKTRONIC', 'ZIDEKICK', 'DJ YORE', 'BAD BUG', 'FEUERHAKE', 'Audionatica', 'Jay Phonic', 'TOM GROOVE', 'LIVEACTS', 'MAXTER', 'DANIMAL', 'LiveVisuals on 3 Screens by BHD', 'ADI', 'MANUMAL', 'OUT OF ORDER', 'THE RIDDLER', 'DIDA', 'BOCUSE & DER PFLANZER', 'DJS', 'EGÜ & SIMI', 'MILLIVOLT', 'Liquid Soul', 'PSYCO', 'NEXOS']",None,"['None', 'world', 'world', 'None', 'None', 'None', 'None', 'None', 'None', 'None', 'world', 'electronic', 'electronic', 'None', 'None', 'None', 'electronic', 'None', 'electronic', 'None', 'None', 'None', 'None', 'None', 'r&b and soul', None, 'None', 'electronic', 'None', 'None']"
8676,44711.0, Schaltzentrale Balsthal,"Von Roll Areal 53, 4710 Balsthal",248005.0,Electric Groovez, 09 April 2011 ,"['Sven Wittekind', 'Teknopunx', 'Audionatica', 'mrrox & mrsimon', 'David Cruso & Kary']",None,"['schranz', 'None', 'electronic', 'None', 'None']"
8677,45533.0, Rhylounge,"Rheingasse 8, 4058 Basel",273882.0,Electromcfly, 08 July 2011 ,"['Audiovisual techno set', 'Electromcfly']",None,"['None', 'r&b and soul']"
8678,45533.0, Rhylounge,"Rheingasse 8, 4058 Basel",252740.0,Minimallounge, 06 May 2011 ,"['Borderline', 'ALAN LECTOR', 'MIA MILANO', 'Nordstern', 't', 'Five Club', 'MIKE FATAL & NIKA NIKITA', 'VITO LONERO', 'Das Schiff']",None,"['r&b and soul', 'None', 'None', 'None', 'pop', 'rock', 'None', 'None', 'None']"
8679,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",827040.0,Tech Noir Lounge presents lessons In Laidback, 07 May 2016 ,['DJs Ben Danger & Wenzel Dashington'],None,['None']
8680,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",813355.0,Tech Noir Lounge – Lessons In Laidback, 26 March 2016 ,"['Bern', 'Dauwalder', 'Tashi Noir']",None,"['None', 'None', 'None']"
8681,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",812092.0,"Technotanke Pres. Bons Vivants w/ Moomin, Till/Tape & Gray Chalk", 04 March 2016 ,"['Moomin', 'Gray Chalk', 'Hot Jam', 'TillTape', 'Closer', 'RBMA']",None,"['electronic', 'None', 'None', 'None', 'None', 'None']"
8682,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",774476.0,Technotanke mit Sinneswandel Festival, 14 November 2015 ,"['Marco Repetto live', 'Adriano Mirabile', 'Andrés Marcos', 'Mike Machine', 'Marosh Kopp', 'Spacebox720 live', 'Lukas Kleesattel', 'Benno Blome']",None,"['None', 'hip hop', None, 'None', 'None', 'None', 'electronic', 'hip hop']"
8683,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",762981.0,Spicy Tropical Dance Night: Noche de los Muertos, 31 October 2015 ,"['Los Vacios de Charly', 'SSDSS', 'Jelipe Jalapeño']",None,"['None', 'None', None]"
8684,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",757338.0,Tech Noir Lounge, 03 October 2015 ,"['Tashi Noir', 'Solid']",None,"['None', 'None']"
8685,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",578299.0,Tech Noir Club – End of Season Special, 11 April 2014 ,['Achtung Kinder & DJ Tommy Lexxus'],None,['None']
8686,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",564311.0,Tech Noir Club, 21 February 2014 ,"['duburchin', 'Deckmantel DJcollective', 'Danielè', 'live set']",None,"['None', 'None', None, 'None']"
8687,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",540669.0,Tech Noir Club, 20 December 2013 ,"['DJ Ryck', 'Stray', 'DJ Show']",None,"['None', 'hip hop', 'None']"
8688,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",546872.0,Mischkultur at Turnhalle with Brett Jacobs, 13 December 2013 ,"['Benjamin b2b Peter Szanto', 'Brett Jacobs', 'Tino Kaufholz', 'Jon Donson', 'Nicola Koch']",electronic,"['None', 'electronic', 'None', 'electronic', 'electronic']"
8689,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",540865.0,Tech Noir Lounge – Lessons In Laidback, 22 November 2013 ,"['BE', 'ZH', 'Guyus', 'Tashi Noir']",None,"['rock', 'None', 'electronic', 'None']"
8690,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",373671.0,Good Taste - Scheisse Tanzen, 02 June 2012 ,"['Pailette', 'Scum', 'Nicola Koch', 'Emely']",None,"['None', 'hip hop', 'electronic', 'None']"
8691,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",365687.0,Tech Noir Club - End Of Season Bash, 18 May 2012 ,"['DJs Tape', 'Flying Circus']",None,"['None', 'None']"
8692,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",350891.0,Tech Noir Club, 23 March 2012 ,['DJs Guyus'],None,['None']
8693,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",346272.0,Hypnotika Lounge, 16 March 2012 ,"['DJ Wenzel Dashington', 'guest']",None,"['None', 'rock']"
8694,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",336325.0,Tech Noir Club – The Monthly Dancefloor For Open-Minded Electronica, 24 February 2012 ,"['Chris Dubflow', 'Wenzel Dashington']",None,"['electronic', 'None']"
8695,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",326437.0,Tech Noir Club – The Monthly Dancefloor For Open-Minded Electronica, 20 January 2012 ,"['Riparian aka Tommy Lexxus', 'Electronic', 'ForecastHUN', 'DJSet &Trauma Duo']",None,"['None', 'electronic', 'None', 'None']"
8696,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",267927.0,Tech Noir Club – The Monthly Dancefloor For Open-Minded Electronica, 16 December 2011 ,['DJs Spectron & Jay Sanders'],None,['None']
8697,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",267925.0,Tech Noir Club – The Monthly Dancefloor For Open-Minded Electronica, 18 November 2011 ,['DJ Sassy J & DJ Alex Like'],None,['None']
8698,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",267924.0,Tech Noir Club – The Monthly Dancefloor For Open-Minded Electronica, 21 October 2011 ,['DJ Mastra & DJ Zukie173 Visuals by durchzweich'],None,['None']
8699,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",283337.0,Progr Sommer-Spektakel, 27 August 2011 ,['The Teledubbies'],None,['None']
8700,46519.0, Turnhalle Cafe/Bar,"Speichergasse 4, Berne",258551.0,Tech Noir Lounge, 21 May 2011 ,['DJs Solid & Wenzel Dashington'],None,['None']
8701,46827.0, Amboss Rampe,"Zollstrasse 80, 8005 Zürich",895632.0,10 Years Kinky Beats, 29 October 2016 ,"['LA BAAZ', 'CLARI ANN', 'Be Svendsen', 'Oliver Huntemann', 'Moosfiebr', 'Manon', 'Mar Dean']",electronic,"['electronic', 'None', 'electronic', 'electronic', 'electronic', 'electronic', 'None']"
8702,46827.0, Amboss Rampe,"Zollstrasse 80, 8005 Zürich",854059.0,Cosmo Records 24hrs - Street Parade Zurich Afterparty, 13 August 2016 ,"['Margaret Dygas', 'Yesin', 'Argenis Brito & Dandy Jack', 'San Proper & D Live', 'Barbir & Nicola Kazimir', 'AN AN', 'Thomas Melchior', 'Marco Repetto & Mastra Live', 'Eli Verveine', 'Adil Hiani', 'Vadim Svoboda', 'Masomenos']",None,"['electronic', 'r&b and soul', 'hip hop', 'rock', 'None', 'rock', 'None', 'None', 'electronic', 'hip hop', 'None', 'electronic']"
8703,46827.0, Amboss Rampe,"Zollstrasse 80, 8005 Zürich",839583.0,Amg & Lid Night - All Music is Good, 28 May 2016 ,"['Anthea', 'Pazkal', 'John Dimas', 'Dario La Mazza', 'Fernando Costantini']",electronic,"['electronic', 'electronic', 'hip hop', 'None', 'electronic']"
8704,46827.0, Amboss Rampe,"Zollstrasse 80, 8005 Zürich",813688.0,Tanzen Unter Freunden with Doubtingthomas Live, 30 April 2016 ,"['Ezikiel  Cadenza extended', 'more infos soon', 'DoubtingThomas', 'Pasci  Friedas Büxe extended', 'Line up', 'Friendly Entry 25 CHF']",None,"['None', 'None', 'hip hop', None, 'None', 'None']"
8705,46827.0, Amboss Rampe,"Zollstrasse 80, 8005 Zürich",824638.0,Amboss Rampe Session Part II, 16 April 2016 ,"['Patula', 'Amilcare', 'Styro 2000', 'Chica Paula', 'Midnight Operator', 'Eli Verveine', 'Etienne du Toit', 'Dot']",None,"['None', 'hip hop', 'None', 'electronic', 'hip hop', 'electronic', 'None', 'electronic']"
8706,46827.0, Amboss Rampe,"Zollstrasse 80, 8005 Zürich",877057.0,AMG Night, 26 March 2016 ,"['Madnax', 'Livio & Roby', 'Premiesku', 'Alci']",electronic,"['electronic', 'electronic', 'electronic', 'latin']"
8707,46827.0, Amboss Rampe,"Zollstrasse 80, 8005 Zürich",810044.0,[ Surf Flohmarkt & Film Premiere ], 19 March 2016 ,"['Chris Ahn', 'Der Weisse Aya', 'Artmaillé']",None,"['electronic', 'None', None]"
