,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Location
4962,10081.0, Lounge Nt*/areal,"Erlenstrasse 21-32; 4058, Basel",132166.0,Jack In The Box,2009-12-05,"[' DJ Nünn', ' Boomjacks', 'Vladimir Corbin', ' DJ Freezer']","(47.56887769999999, 7.599246200000001)"
4963,10081.0, Lounge Nt*/areal,"Erlenstrasse 21-32; 4058, Basel",90815.0,Mai Tanz Mit Dem Krause Duo,2009-05-02,"[' mathis (villa masslos)', ' andri (gluecksscherben)', ' musik krause)', 'das Krause Duo (freude am tanzen']","(47.56887769999999, 7.599246200000001)"
4964,10081.0, Lounge Nt*/areal,"Erlenstrasse 21-32; 4058, Basel",49991.0,Buffalo Club with Joe Mckechnie,2008-06-04,['Joe Mckechnie & Will Sergeant.'],"(47.56887769999999, 7.599246200000001)"
4965,10081.0, Lounge Nt*/areal,"Erlenstrasse 21-32; 4058, Basel",49992.0,Buffalo Club presents Friction with Will Sergeant,2008-06-03,"['Will Sergeant', ' Joe Mckechnie']","(47.56887769999999, 7.599246200000001)"
4966,10081.0, Lounge Nt*/areal,"Erlenstrasse 21-32; 4058, Basel",48415.0,Buffalo Club - Joe Mckechnie DJ Set,2008-04-04,['Joe Mckechnie'],"(47.56887769999999, 7.599246200000001)"
4967,102048.0, Choco Late Club,"Piazza Alighieri Dante 8, 6900 Lugano",749668.0,Choco Late Club,2015-08-28,['Chris Leon'],"(46.00519020000001, 8.9510449)"
4968,102048.0, Choco Late Club,"Piazza Alighieri Dante 8, 6900 Lugano",693275.0,Chris Leòn,2015-03-07,['Chris Leòn'],"(46.00519020000001, 8.9510449)"
4982,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",895354.0,Ibiza Reunion,2016-11-05,"['SERGIO MUSA', 'Anna Tur']","(47.38875970000001, 8.525065399999999)"
4983,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",823495.0,Down with The Rabbits with Stefan Biniak & Kai Hillmann,2016-04-30,"['STEFAN BINIAK', 'KAI HILLMANN', 'LEONARDO', 'PASCALLA ']","(47.38875970000001, 8.525065399999999)"
4984,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",807343.0,Never Sleep,2016-03-12,"[' Rolf Imhof', 'Yougene']","(47.38875970000001, 8.525065399999999)"
4985,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",763731.0,Timeless,2015-10-30,"['Sebastian Wojkowski', 'Jashari', 'Mucho Stylez', 'Mimmo', 'Tom Novy']","(47.38875970000001, 8.525065399999999)"
4986,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",756903.0,Timeless CD Release Party,2015-09-25,"['Jashari ', 'Mucho Stylez', 'Sebastian Wojkovski', 'Tom Novy']","(47.38875970000001, 8.525065399999999)"
4987,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",753226.0,Timeless,2015-09-08,"['', 'SEBASTIAN WOJKOVSKI', 'JASHARI', 'Mucho Stylez', 'Tom Novy']","(47.38875970000001, 8.525065399999999)"
4988,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",700041.0,Valerio Raponi Dj Set Live,2015-03-27,"['Cosi Dee', 'Valerio Raponi', 'Alex Price ']","(47.38875970000001, 8.525065399999999)"
4989,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",274377.0,Evo & Rst Live,2011-07-23,"[' JSebK + many more!', 'Evo & RST']","(47.38875970000001, 8.525065399999999)"
4990,102769.0, Alice Choo,"Limmatstrasse 275, 8005 Zürich",247395.0,The Cruzaders,2011-06-24,['The Cruzaders'],"(47.38875970000001, 8.525065399999999)"
4993,10302.0, Bamboo Music Club,Vis-a-Vis Rothis,86170.0,Nicolas Duvoisin,2009-05-23,"[' Gravina', ' omar', ' Minimat & nanard', 'Nicolas Duvoisin']","(None, None)"
4994,10302.0, Bamboo Music Club,Vis-a-Vis Rothis,81530.0,Renewal,2009-05-09,"['Breandan Davey (live)/CAN (Cornerrecords', ' Gravina & omar', ' Eintakt', ' Revolvercanada)']","(None, None)"
4995,10302.0, Bamboo Music Club,Vis-a-Vis Rothis,81027.0,Interstellar Freaks,2009-04-25,"[' peacefrog', ' tuningspork & leena!)', ' mobilee', 'Dan Curtin USA (metamorphic', ' sascha cigrovski', ' Gravina & omar']","(None, None)"
4996,10302.0, Bamboo Music Club,Vis-a-Vis Rothis,81236.0,Can You Dance To My Groove?,2009-03-06,"[' mentalgroove', ' floppy funk', 'Shaka aka Kurt Spichiger (cornerrecords', ' morris audio', ' revolvercanada)', ' Gravina & omar']","(None, None)"
4997,10302.0, Bamboo Music Club,Vis-a-Vis Rothis,81026.0,Carneval From The Beats,2009-02-28,"[' Gravina & omar', 'Phuture Traxx', ' sascha cigrovski']","(None, None)"
4998,10302.0, Bamboo Music Club,Vis-a-Vis Rothis,83170.0,Zurich By Night (Free Entry For The Ladies!),2009-02-21,"['Eli Verveine (scandal!', ' formbar bern)', ' Gravina & omar', ' hive & zukunft zurich']","(None, None)"
4999,10302.0, Bamboo Music Club,Vis-a-Vis Rothis,63425.0,Liberty Sound Part.1,2008-09-13,"['Kodbar', 'Divinity', 'La Luciole', 'Damon aka Nikosss']","(None, None)"
5000,10302.0, Bamboo Music Club,Vis-a-Vis Rothis,49978.0,Bambus Night 3,2008-04-19,"['Sascha Cigrovski (UgS.dj/BE)', 'Eric Borgo (Tsuba Records/Loft/Lausanne)', 'HighLive (UgS.dj/VS)', 'Dj`s: ']","(None, None)"
5001,103535.0, Kheops Discothèque,"Rue de Bévignoux 12, 1920 Martigny",890655.0,Milky Way,2016-10-21,"[' Sedzed', 'El Alusinante']","(46.10874399999999, 7.091078899999999)"
5002,103535.0, Kheops Discothèque,"Rue de Bévignoux 12, 1920 Martigny",878195.0,Trance Remember Night,2016-09-30,"['Euphoria - CH vs UK', 'Gianni Parrini - Rimini / Italia']","(46.10874399999999, 7.091078899999999)"
5003,103535.0, Kheops Discothèque,"Rue de Bévignoux 12, 1920 Martigny",756934.0,Technosphere - After Foire du Valais,2015-10-10,"['YONI BANKS & YAN KA', 'TECHNO? WHYNOT!?', 'JAKSMIN', 'Marco Bailey']","(46.10874399999999, 7.091078899999999)"
5004,103535.0, Kheops Discothèque,"Rue de Bévignoux 12, 1920 Martigny",718613.0,Technosphere with Gayle San,2015-06-06,"['Underground Connexion (CH)', 'DJ Civi (CH)', 'Gayle San (GER)', 'Techno ? Why Not ?! ']","(46.10874399999999, 7.091078899999999)"
5005,103535.0, Kheops Discothèque,"Rue de Bévignoux 12, 1920 Martigny",707306.0,DJ News Magazine present: Ramazing,2015-05-16,['TBA'],"(46.10874399999999, 7.091078899999999)"
5006,103535.0, Kheops Discothèque,"Rue de Bévignoux 12, 1920 Martigny",707096.0,Technosphere with RE:Axis,2015-05-09,"['', 'Re:Axis (PT) ', 'YONI BANKS & YAN KA (CH)', 'Underground Connexion', 'Kevin Shala (CH)', 'Monocline // Planet Rhythm', 'LITTLE D (CH)', 'Bunk3r Records//Subwoofer Records', 'JACKSMIN (CH)']","(46.10874399999999, 7.091078899999999)"
5007,104164.0, Kulturlokal Coq d'Or,"Tannwaldstrasse 48, 4600 Olten",797259.0,Genau,2016-01-22,"['Kid Konzoom', 'Loris Scaglia', 'Romano The Alchemist']","(47.3515934, 7.9086375)"
5008,104164.0, Kulturlokal Coq d'Or,"Tannwaldstrasse 48, 4600 Olten",712497.0,Genau,2015-05-15,"[' ', 'nemoy']","(47.3515934, 7.9086375)"
5012,105262.0, Molok Club,"Steinentorstrasse 35, 4051, Basel",722417.0,Nima Gorji & Dani Casarano Live,2015-06-05,"['', 'Nima Gorji (Iran/Ibiza)', 'Elex Morano (Adevar)', 'Dani Casarano (Cadenza / Berlin)', ""Blaqq & Why'd (Basel)"", 'Piero P. & Luigi Forte (Spielplatzhelden)']","(47.5509511, 7.5883994)"
5014,105704.0, Lac Léman,Lac Léman,848417.0,"Love Boat: Mind Against, N'to, Culoe De Song, Laolu, Mirko Loko...",2016-06-24,"[' Laolu', ' Several Definitions', ' Nicolas Duvoisin ', ' La Forêt', ' Masaya', ' Djerry C', ' Dj Yan Bruno', "" N'TO"", ' Lucas Monème', ' Sonny Catanese', ' DJ Mathematic', ' Los Wenamigos & After party w/ Alex Niggemann', ' Arkki', 'Mind Against', ' Mirko Loko', ' Lucas Ramirez', ' Romano Rapeso', ' Garance', ' Dj Klash a.k.a Klashizzle', ' Culoe De Song']","(46.4477679, 6.4839772)"
5015,105704.0, Lac Léman,Lac Léman,721987.0,Hush Montreux Wkndr,2015-07-03,"[' Se-te-ve', ' Opuswerk', ' Ripperton', ' Fabø', 'Tin Man  (live)', ' Adolpho & Franky and more...', ' Faux Couture']","(46.4477679, 6.4839772)"
5016,105704.0, Lac Léman,Lac Léman,726744.0,Love Leman Family Boat,2015-06-26,"['Romano Rapeso', 'Djerry C', 'Adriatique', 'Agaric', 'Sonja Moonear', 'Adolpho & Franky']","(46.4477679, 6.4839772)"
5017,105704.0, Lac Léman,Lac Léman,726253.0,"Love Boat with Adriatique, Sonja Moonear & Agaric",2015-06-26,"['Romano Rapeso', 'Djerry C', 'Adriatique', 'Agaric', 'Sonja Moonear', 'Adolpho & Franky']","(46.4477679, 6.4839772)"
5018,105704.0, Lac Léman,Lac Léman,427102.0,Dekadance & Attitude Nocturne Pres. MAD Boat with Sven Väth,2012-12-22,"['', 'Sven Väth', 'Vkee', 'Second Deck: ', 'First Deck: ', 'Igor Blaska', 'Adolpho & Franky', 'Ezikiel']","(46.4477679, 6.4839772)"
5019,105704.0, Lac Léman,Lac Léman,273317.0,Lake Mobile Krystal-Events,2011-07-09,"["" LEE' N' EFFE"", 'Romano Rapeso', 'J-ONE & Max Nero']","(46.4477679, 6.4839772)"
5020,105704.0, Lac Léman,Lac Léman,184063.0,Mad Cadenza Boat,2010-09-04,"['', 'Outside Terrace Floor:', 'Luciano b2b Ernesto Ferreyra', 'Daria', 'Mirko Loko', 'Inside Floor', 'Igor Blaska & The Mad Family']","(46.4477679, 6.4839772)"
5021,105704.0, Lac Léman,Lac Léman,174961.0,O'Xensa Label Stage 2010,2010-07-10,"['', ""23h45 à 01h25 : O'xensa (O'xensa records – Ge)"", '01h25 à 02h55 : Miss Duckin‘ (Feeling and Sound– F)', '20h00 à 20h45 : Tanua (KnK – Mx', 'Visuel par VJ Badbeat (F)', ' Médiateur Electronics – F)', ""19h00 à 20h00 : Metronome Dj's (Metronome – Vd)"", '20h45 à 22h15 : Fabian Kozelsky (Minimal makes you animal – Ag)', ' Stockholm - SE)', '22h15 à 23h45 : Frother (Advanced']","(46.4477679, 6.4839772)"
5023,106166.0, VidalocaClub Sion,"Avenue de la Gare 28, Sion",833119.0,Electroziles Promo Tour: Anthony Megaro & Giorgio Maulini,2016-05-04,"['Anthony Megaro', ' Greg Iaia', ' Giorgio Maulini', ' Unbe Nalle']","(46.2307476, 7.3582404)"
5024,106166.0, VidalocaClub Sion,"Avenue de la Gare 28, Sion",730669.0,Tech No Logic,2015-06-06,"[""Roland'Sousa""]","(46.2307476, 7.3582404)"
5025,106166.0, VidalocaClub Sion,"Avenue de la Gare 28, Sion",687541.0,Littlehouse Party,2015-03-06,"['Kim Prevedello (Littlehouse / Wee Smile)', 'Lionel Stephan D (Littlehouse Records)']","(46.2307476, 7.3582404)"
5026,106166.0, VidalocaClub Sion,"Avenue de la Gare 28, Sion",471083.0,Los Cruzeiros,2013-05-03,['Los Cruzeiros'],"(46.2307476, 7.3582404)"
5027,10690.0, Kunstraum Walcheturm,"Kanonengasse 20; 8004, Zürich",868756.0,"Phurpa, Frogoroth - Atonal_zürich presents",2016-10-17,"[' Frogoroth', 'PHURPA']","(47.3778258, 8.5306496)"
5028,10690.0, Kunstraum Walcheturm,"Kanonengasse 20; 8004, Zürich",872806.0,Lbdn & Arche Musik Kollektiv Pres. La Volière - Feathered Friends Of Paradise,2016-09-03,"['', 'Onur Gokhan Gokcek (Istanbul Queer Art Collective - Istanbul)', 'Androgyn (Chevrolet - Zurich)', 'Kunstraum Walcheturm / Kanonengasse 20 / 8004 Zürich', 'Mushrooms Project (Leng / Italy)', 'Johnita Lemonetta (Dark Room / Zurich)', 'Playlove (LBDN / Zurich)', 'Ena Lind (Mint / Berlin)', 'Honey Dijon (Classic / NYC)', 'Schwester Gill (Chez Dorothée / Zurich)', 'Clit Eastwood (LET / Zurich)', 'Zozo (LBDN / Istanbul)', 'Ms. Hyde // Fabelhaft // Lady Bruce & YaYa /', 'Madame Kenel live (Arche Musik / Zurich)', 'Syracuse (live) (Antinote / Paris)']","(47.3778258, 8.5306496)"
5029,10690.0, Kunstraum Walcheturm,"Kanonengasse 20; 8004, Zürich",364551.0,Incite/ Live at Videoex,2012-06-02,['incite/ live-AV'],"(47.3778258, 8.5306496)"
5030,10690.0, Kunstraum Walcheturm,"Kanonengasse 20; 8004, Zürich",194295.0,Gs & Upon You,2010-10-16,"['', 'Live: Familie Schweizers Wohnzimmer', 'Marco Resmann', 'Acumen  (live) ', 'Greeen & Moeraki', 'Animal Trainer']","(47.3778258, 8.5306496)"
5031,10690.0, Kunstraum Walcheturm,"Kanonengasse 20; 8004, Zürich",148595.0,6 Jahre Gs,2010-04-10,"['', 'Sampayo', 'Das Blenden', 'Playlove', 'Canson  (live)', 'San Marco', 'Jauss', 'Pat Patrisha', 'Co.mini']","(47.3778258, 8.5306496)"
5032,10690.0, Kunstraum Walcheturm,"Kanonengasse 20; 8004, Zürich",120526.0,Grubenstrasse Meets Upon You,2009-10-17,"['m.a.', 'Marcus Meinhardt ', 'Andri (live) ', 'Marco Resmann ']","(47.3778258, 8.5306496)"
5033,10690.0, Kunstraum Walcheturm,"Kanonengasse 20; 8004, Zürich",89955.0,5 Years Gs,2009-04-18,"[' Lebensfreude', 'Ezikiel (Anymany', 'Mathias Mesteno (live) (Upon You', ' Zurich)', 'Sampayo (GS', ' Berlin)', 'm.a. (GS', ' Copenhagen)', 'Ruede Hagelstein (Upon You', 'Co.mini (GS']","(47.3778258, 8.5306496)"
5034,10690.0, Kunstraum Walcheturm,"Kanonengasse 20; 8004, Zürich",52599.0,4 Years GS,2008-05-16,"['Sampayo', 'm.a. (Crash Delay)', ' Gera)', 'Mathias Kaden (Freude am Tanzen', ' Vakant', 'Hemmann & Kaden (live)! (Freude am Tanzen', ' Jena)']","(47.3778258, 8.5306496)"
5035,107158.0, Zapoff,"Rue de la Vigie 5, 1003 Lausanne",739065.0,Exclusive Private People In The City 2015 Party,2015-07-31,"['La Forêt', 'Kun (CH)', 'Tryphon', 'Adolpho & Franky', 'Lucas Monème']","(46.5217952, 6.624794899999999)"
5037,108204.0, Saceba,"Via dei Grotti 3, 6834 Morbio Inferiore",748590.0,!Canceled! In Musica Veritas pt.2,2015-09-26,"['', 'So. 27.09 12:00 – 1:00', 'Michal Ho (Zh) – Tuning Spork', 'Jan Krueger (Berlin) – Hello? Repeat Rec.', ""Anish (Ti) – Fine Food – Left'd"", 'Fabio Papa (Zh) – Little Helpers', 'Eli Verveine (Berlin) – Tardis Rec.', 'Ezikiel (Zh) – Unite / Cadenza', 'Ander (Zh) – Unalike Music ', ""L'N'F (Ti) - Catwash Rec. / Unike Muzik"", 'Helder b2b Joram (Ti) – Unite', 'Sa. 26.09 12:00 – 1:00 ', '15.- CHF/€', 'Walter Albini (Ti) – Catwash Rec.', '20.- CHF/€', 'Apu (Ti) – Low Frequency Foundation']","(45.8540205, 9.012941299999998)"
5038,108677.0, Grubenstrasse 15,"Grubenstrasse 15, Zürich",752693.0,Perlaton Vol.5,2015-09-10,"['Khaderbai', 'JPTR', 'True', 'Silent Neighbors', 'Jack Pattern', 'Rotchopf', 'S.Rubinfeld', 'Anemonen', 'Ephrem Luechinger', 'Dave Eleanor', 'Teki Tekua', 'Knor', 'Flieder', 'Carlo Cannone', 'Trio Heinz Herbert', 'Rufio']","(47.3616086, 8.5160348)"
5039,108677.0, Grubenstrasse 15,"Grubenstrasse 15, Zürich",734943.0,Zweikommasieben #11 - Zürich Release (Grillfest Inclusive),2015-07-18,"[""Marc D'Arrigo (zweikommasieben) B2B Leo Gretener (Turistica)"", 'Jauss (fromheretillnow)', 'Guy Joshua (zweikommasieben)']","(47.3616086, 8.5160348)"
5041,109657.0, Interface Club / Neuchâtel,"Fbg de l'Hôpital 16, 2000 Neuchâtel",786578.0,Garde Robe Showcase,2016-01-08,"['6NOK', 'BOUND EFFECT', 'ANALOG', 'TWO ME', 'L-XIR']","(46.9924729, 6.932928599999999)"
5042,109657.0, Interface Club / Neuchâtel,"Fbg de l'Hôpital 16, 2000 Neuchâtel",773178.0,Basement VII with zrk,2015-11-07,"[' Pavel live', ' Waldherr', ' Astroneff', 'Zrk (live)', ' Hang']","(46.9924729, 6.932928599999999)"
5043,109657.0, Interface Club / Neuchâtel,"Fbg de l'Hôpital 16, 2000 Neuchâtel",762204.0,Le Jour ME Nuit' Label Night,2015-10-23,"['JR', 'Mia.', 'Claude Laurier']","(46.9924729, 6.932928599999999)"
5054,111759.0, Epi Doré,"Ecole de Médecine 7, 1205 Geneva",783350.0,Anima,2015-12-09,['Anima'],"(46.19720299999999, 6.1386034)"
5055,111759.0, Epi Doré,"Ecole de Médecine 7, 1205 Geneva",779765.0,Apéro Sonore Part II,2015-11-27,['Anima Dj set'],"(46.19720299999999, 6.1386034)"
5086,112031.0, L'étage Sky Club,"Obere Bahnhofstrasse 1, Wil",892973.0,Animal Trainer - L'étage,2016-10-28,"['Smalltown Collective', 'Luca Barletta + Oliver von Mentlen', 'Animal Trainer']","(47.4625569, 9.0423051)"
5087,112031.0, L'étage Sky Club,"Obere Bahnhofstrasse 1, Wil",875515.0,Daydance Wil,2016-09-03,"[' Smalltown Collective', ' Klang-Former', ' Mahlermeister', 'James Mc Hale', ' KevKev', ' Patrique B2B Luca Vallante']","(47.4625569, 9.0423051)"
5088,112031.0, L'étage Sky Club,"Obere Bahnhofstrasse 1, Wil",859685.0,Daydance - Rooftop Skydance Wil - Part II,2016-07-23,"['', '• Vanita •', ' [ Divus Berlin ]', '[ Benj; Hangar11 ]', '• LUCA GEROSA •', '[ Basstherapie ZH ]', '[ Friede Freude Freitag ]', '[ Nervös. ]', '• REX & DUX', '• TOYBOYS •', '• MATHIO •', '• POSSA •', '• ELAY •', '• FLAVIO •', '[ Hive Audio ]', '• MIRCO CARUSO •', '[ Hive ]', '[ Sunday Breakfast ]']","(47.4625569, 9.0423051)"
5089,112031.0, L'étage Sky Club,"Obere Bahnhofstrasse 1, Wil",846803.0,Rooftop,2016-06-04,"[' Smalltown Collective', 'James Mc Hale', ' Klang-Former', ' Kaiser & Giraffe', ' KevKev & Mahlermeister']","(47.4625569, 9.0423051)"
5090,112031.0, L'étage Sky Club,"Obere Bahnhofstrasse 1, Wil",782118.0,Sami Niggi Näggi,2015-12-05,"[' Baden)', 'Beda & Lukas (Hive', ' Zürich)', 'Pete & Pete (5/4 Takt', ' Café Gold)', ' Café Gold', 'The Toyboys (Hangar 11', ' Kiste']","(47.4625569, 9.0423051)"
5135,112481.0, Die Schneiderei,"Langstrasse 117, Zürich",871136.0,Bomboclap,2016-08-27,"['Ruben Coslada', 'Natch', 'Fretzki (Berlin) & Curtis (Nice)']","(47.3791877, 8.5272311)"
5136,112481.0, Die Schneiderei,"Langstrasse 117, Zürich",852201.0,Grubentanz am Züri Fäscht,2016-07-01,['Qebeq'],"(47.3791877, 8.5272311)"
5137,112481.0, Die Schneiderei,"Langstrasse 117, Zürich",796717.0,Tailor Made,2016-05-07,['Abilic'],"(47.3791877, 8.5272311)"
5138,112481.0, Die Schneiderei,"Langstrasse 117, Zürich",832417.0,Dark N Stormy,2016-04-30,['Qebeq & special guest'],"(47.3791877, 8.5272311)"
5139,112481.0, Die Schneiderei,"Langstrasse 117, Zürich",785552.0,45rpm.ch,2016-01-23,"['Delakeyz', 'André Marvin']","(47.3791877, 8.5272311)"
5140,112481.0, Die Schneiderei,"Langstrasse 117, Zürich",716604.0,Bombo Clap: Kreis 4,2015-05-30,"['Ruben Coslada', 'AL NØRD', 'Natch']","(47.3791877, 8.5272311)"
5141,112481.0, Die Schneiderei,"Langstrasse 117, Zürich",719486.0,Schneiderei,2015-05-29,['Mucho Stylez'],"(47.3791877, 8.5272311)"
5142,112481.0, Die Schneiderei,"Langstrasse 117, Zürich",705943.0,Schneiderei,2015-04-10,"['Mucho Stylez ', 'Kalmou']","(47.3791877, 8.5272311)"
5143,112816.0, Central Station,2 Rue De La Faucille Geneva,896804.0,Amtrack 1201,2016-11-05,"['Opuswerk', "" L'etabli""]","(46.2103974, 6.1398172)"
5144,112816.0, Central Station,2 Rue De La Faucille Geneva,884526.0,Planet Pamplemousse,2016-10-14,"['2nd Opus', 'w/ Plusculaar & Primr aka Temiri (live)']","(46.2103974, 6.1398172)"
5145,112816.0, Central Station,2 Rue De La Faucille Geneva,884524.0,Planet Pamplemousse,2016-08-20,"['w/ Temiri', ' Baba & Adhmad Til']","(46.2103974, 6.1398172)"
5146,112816.0, Central Station,2 Rue De La Faucille Geneva,846628.0,Cosmic Solution with DJ SCM & Pascal Viscardi,2016-08-05,"['Pascal Viscardi', 'DJ SCM']","(46.2103974, 6.1398172)"
5147,112816.0, Central Station,2 Rue De La Faucille Geneva,853806.0,From 80 to 130,2016-07-01,['Philippe Petit all night long'],"(46.2103974, 6.1398172)"
5148,112816.0, Central Station,2 Rue De La Faucille Geneva,852134.0,Amtrack 1201,2016-06-24,['Opuswerk'],"(46.2103974, 6.1398172)"
5149,112816.0, Central Station,2 Rue De La Faucille Geneva,825356.0,Knotweed Records 019 Release Party,2016-05-07,"[' Dement3d', 'Opuswerk (Knotweed', ' Krill Music) - CH', 'Philippe Petit (Knotweed', ' DMT', ' Figure) - FR']","(46.2103974, 6.1398172)"
5150,112816.0, Central Station,2 Rue De La Faucille Geneva,828295.0,Amtrak 1201,2016-04-16,"['', 'Opuswerk (Krill Music', "" Wed' Techno - CH)"", ' Dement3d - CH)', 'Strb (Le Zoo']","(46.2103974, 6.1398172)"
5151,112816.0, Central Station,2 Rue De La Faucille Geneva,788836.0,Knotweed Records Showcase,2015-12-26,"['Philippe Petit', ' Opuswerk']","(46.2103974, 6.1398172)"
5153,113485.0, Cuba Club,"Safrangasse 2, 8200 Schaffhausen",795215.0,Purple Music Night,2016-02-13,['DJ Jamie Lewis'],"(47.6970417, 8.635258)"
5155,113699.0, Sport Palace Crans-Montana,"Route des Mélèzes 24, 3963 Crans-Montana",828937.0,Addiksion & Underground Town present Marco Effe,2016-05-14,"['Marco Effe ', 'Anthony Megaro ', 'Giorgio Maulini ', 'Umbe Nalle', 'Greg Iaia']","(46.3053841, 7.463759599999999)"
5156,113699.0, Sport Palace Crans-Montana,"Route des Mélèzes 24, 3963 Crans-Montana",829934.0,Underground Town & Addiksion Events,2016-05-14,"['Marco Effe', ' Giorgio Maulini', ' Umbe Nalle', ' Anthony Megaro', ' Greg Iala']","(46.3053841, 7.463759599999999)"
5157,113699.0, Sport Palace Crans-Montana,"Route des Mélèzes 24, 3963 Crans-Montana",810782.0,Underground Town,2016-03-19,"[' Giorgio Maulini', 'Agent!', ' Roy Misher', ' La Mine Express']","(46.3053841, 7.463759599999999)"
5158,113699.0, Sport Palace Crans-Montana,"Route des Mélèzes 24, 3963 Crans-Montana",800008.0,Underground Town,2016-01-30,"['Morbid Sound', 'Anthony Megaro', 'Giorgio Maulini', 'La Mine Express']","(46.3053841, 7.463759599999999)"
5161,113970.0, Carnahouse,"Place Centrale, 1870 Monthey, Valais, Suisse",799710.0,Technomania,2016-02-05,"[' Romano Rapeso', ' Pietro Mancini', 'Sedzed b2b El Alusinante', ' Special K']","(46.2517608, 6.9471294)"
5162,114141.0, Pooc,"Bendicht-Rechberger-Strasse 1, 2502 Biel",801126.0,Thursday Night,2016-02-04,['T-Bird'],"(47.1342781, 7.243087399999999)"
5163,114251.0, Hotel de L'etrier,"Rue du Pas-de-l'Ours, 3963 Chermignon",802119.0,Soulful Indeependent,2016-02-18,['MAURO CAPITALE - Enzo Pianzola'],"(46.30686079999999, 7.459308299999997)"
5165,114535.0, Le Farinet,"Rue Louis-Antille 7, 3963 Crans-Montana",804562.0,Apéritif Thelux,2016-02-19,['Enzo Pianzola Mauro Capitale'],"(46.3115845, 7.480880000000001)"
5171,114905.0, Haus von Klaus,"Langstrasse 112, 8004 Zürich",891600.0,Klaus,2016-10-28,"['Le Citadin', 'Pasci', 'Fabio Siverino']","(47.3788729, 8.527255699999998)"
5172,114905.0, Haus von Klaus,"Langstrasse 112, 8004 Zürich",807339.0,Von Freunden Für Freunde,2016-03-26,['Yougene'],"(47.3788729, 8.527255699999998)"
5173,115381.0, Carambolage,"Erlenstrasse 34, 4058 Basel",811171.0,11th Sense Ambient Mix - arā,2016-03-23,['arā (SENSE)'],"(47.5683173, 7.6004001)"
5174,116349.0, Renée,"Klingental 18, 4058 Basel",818580.0,Sex Organs Live,2016-03-19,"[' DJ Bone & Sir D Modernist', 'Sex Organs']","(47.5625746, 7.5914673)"
5175,117350.0, Café le Vème,"Place de la Gare, 1800 Vevey",825966.0,Deep After Work Session,2016-04-21,"['Steeve March', ' El Alusinante', ' Robin Martinelli']","(46.4618839, 6.843895099999999)"
5176,11752.0, Cafe Del Mar,"Steinentorstrasse 30; 4051, Basel",799032.0,10 Years Cafe DEL MAR,2016-02-27,"['Jamie Lewis', ' Tolga Kéz', ' Le Baron']","(47.5515129, 7.588067799999998)"
5177,11752.0, Cafe Del Mar,"Steinentorstrasse 30; 4051, Basel",799854.0,10 Years Cafe DEL MAR,2016-02-27,"['DJ Jamie Lewis ', ' Le Baron', ' tolga köz ']","(47.5515129, 7.588067799999998)"
5178,11752.0, Cafe Del Mar,"Steinentorstrasse 30; 4051, Basel",58804.0,Cafe Del Mar,2008-07-26,"['Darren Flecta', 'Terry', 'Mario Ferrini', 'Feel X']","(47.5515129, 7.588067799999998)"
5200,119656.0, La Galicienne,"Chemin du Viaduc, 1008 Prilly",857833.0,Open Air Chepere,2016-07-10,"['Caillou ', 'Chicago Shlag ', 'Nath', 'Starsand']","(46.5281564, 6.6015636)"
5201,119656.0, La Galicienne,"Chemin du Viaduc, 1008 Prilly",844445.0,Open Air Chepere with Wedig & MAD REY (D.KO),2016-06-05,"['We Dig Underground + Mad Rey', 'Chateau Chepere']","(46.5281564, 6.6015636)"
5244,120533.0, Gartenbad & Sportbad St. Jakob,"St. Jakobs-Strasse 400, 4052 Basel",850310.0,Tension Festival 2016,2016-07-31,"[' Sascha Braemer', ' SuperFlu', ' Round Table Knights', ' Wankelmut', ' Dixon', ' Felix Kröcher', ' Anja Schneider', ' Extrawelt', 'Cafe Singer: Dirty Doering', ' Monika Kruse', 'Openair: Sven Väth', ' Oliver Koletzki', 'Heimat: Peer Kusiv', 'Borderline: Dominik Eulberg']","(47.5396705, 7.620621700000001)"
5245,120822.0, Forsthaus Kirschner,"Neuweilerstrasse 139, 4123 Allschwil",852387.0,Freiluft Musik,2016-08-01,"['Mihai Popoviciu', ' Lui Young', ' Nico Mariani', ' Ozan', ' Francesco Ballato', ' Whim', ' Markus Homm', ' Oliver Aden & Luis Cruz', ' Dave Multitask', ' Albi', ' BEDRAN.']","(47.5362513, 7.524349399999999)"
5254,121151.0, Baywatch,"Talstrasse 31, 8808 Pfäffikon",855039.0,Deepfish - Day & Night,2016-07-23,"[' Mirco', ' James Mc Hale', ' Gordan Starr', 'Flavio', ' Antja']","(47.1996816, 8.796268299999998)"
5258,122450.0, Marina Basel,"Uferstrasse 80, 4059, Basel",864578.0,01010010 Rehbellen,2016-08-20,"['Tapirus', ' Herrrouine', ' Gomorra', ' Milos D', ' Bonnie', ' Press C']","(47.58032559999999, 7.5864672)"
